	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
155	spend	6.0	0.0538	a painful	4.0	0.0359	they used to	3.0	0.0269	among the people are	2.0	0.0179	were it not for god	2.0	0.0179	about what they used to do	2	0.0179
156	prayers	5.0	0.0448	is said	4.0	0.0359	god s revelations	3.0	0.0269	the people are those	2.0	0.0179	lord to show us which	2.0	0.0179	and in what was revealed to	2	0.0179
157	though	5.0	0.0448	in fact	4.0	0.0359	and the christians	3.0	0.0269	people are those who	2.0	0.0179	to show us which one	2.0	0.0179	and in what was given to	2	0.0179
158	sky	5.0	0.0448	believed in	4.0	0.0359	have their reward	3.0	0.0269	we believe in god	2.0	0.0179	says she is a heifer	2.0	0.0179	we make no distinction between any	2	0.0179
159	willed	5.0	0.0448	they come	4.0	0.0359	their reward with	3.0	0.0269	in god and in	2.0	0.0179	she is a heifer neither	2.0	0.0179	make no distinction between any of	2	0.0179
160	brings	5.0	0.0448	is god	4.0	0.0359	reward with their	3.0	0.0269	those who believe but	2.0	0.0179	god god is not unaware	2.0	0.0179	guides whom he wills to a	2	0.0179
161	thereby	5.0	0.0448	had god	4.0	0.0359	with their lord	3.0	0.0269	they are not aware	2.0	0.0179	know that god knows what	2.0	0.0179	whom he wills to a straight	2	0.0179
162	beware	5.0	0.0448	god willed	4.0	0.0359	have given you	3.0	0.0269	have a painful punishment	2.0	0.0179	woe to them for what	2.0	0.0179	he wills to a straight path	2	0.0179
163	deeds	5.0	0.0448	o people	4.0	0.0359	commands you to	3.0	0.0269	they say we are	2.0	0.0179	about god what you do	2.0	0.0179	face towards the sacred mosque and	2	0.0179
164	something	5.0	0.0448	believe and	4.0	0.0359	he said god	3.0	0.0269	said to them believe	2.0	0.0179	god what you do not	2.0	0.0179	towards the sacred mosque and wherever	2	0.0179
165	many	5.0	0.0448	i know	4.0	0.0359	they said call	3.0	0.0269	they do not know	2.0	0.0179	wherein they will dwell forever	2.0	0.0179	the sacred mosque and wherever you	2	0.0179
166	covenant	5.0	0.0448	wherein they	4.0	0.0359	said call upon	3.0	0.0269	and when they come	2.0	0.0179	relatives and orphans and the	2.0	0.0179	sacred mosque and wherever you may	2	0.0179
167	returned	5.0	0.0448	and fear	4.0	0.0359	call upon your	3.0	0.0269	when they come across	2.0	0.0179	and orphans and the needy	2.0	0.0179	mosque and wherever you may be	2	0.0179
168	someone	5.0	0.0448	confirming what	4.0	0.0359	upon your lord	3.0	0.0269	they come across those	2.0	0.0179	orphans and the needy and	2.0	0.0179	and wherever you may be turn	2	0.0179
169	adam	5.0	0.0448	beware of	4.0	0.0359	lord to show	3.0	0.0269	come across those who	2.0	0.0179	and pray regularly and give	2.0	0.0179	wherever you may be turn your	2	0.0179
170	knowledge	5.0	0.0448	the calf	4.0	0.0359	to show us	3.0	0.0269	across those who believe	2.0	0.0179	turned away except for a	2.0	0.0179	you may be turn your faces	2	0.0179
171	inmates	5.0	0.0448	be guided	4.0	0.0359	he said he	3.0	0.0269	who believe they say	2.0	0.0179	away except for a few	2.0	0.0179	may be turn your faces towards	2	0.0179
172	fulfill	5.0	0.0448	better for	4.0	0.0359	said he says	3.0	0.0269	believe they say we	2.0	0.0179	and we made a covenant	2.0	0.0179	be turn your faces towards it	2	0.0179
173	pledge	5.0	0.0448	sent down	4.0	0.0359	he says she	3.0	0.0269	say we believe but	2.0	0.0179	made a covenant with you	2.0	0.0179	and wherever you come from turn	2	0.0179
174	wish	5.0	0.0448	call to	4.0	0.0359	says she is	3.0	0.0269	we believe but when	2.0	0.0179	for those among you who	2.0	0.0179	wherever you come from turn your	2	0.0179
175	prophets	5.0	0.0448	the prophets	4.0	0.0359	to us and	3.0	0.0269	believe but when they	2.0	0.0179	will not be lightened for	2.0	0.0179	you come from turn your face	2	0.0179
176	righteousness	5.0	0.0448	the christians	4.0	0.0359	god god is	3.0	0.0269	likeness is that of	2.0	0.0179	not be lightened for them	2.0	0.0179	come from turn your face towards	2	0.0179
177	look	5.0	0.0448	their reward	4.0	0.0359	not know that	3.0	0.0269	had god willed he	2.0	0.0179	we gave jesus son of	2.0	0.0179	from turn your face towards the	2	0.0179
178	unaware	5.0	0.0448	reward with	4.0	0.0359	a number of	3.0	0.0269	god willed he could	2.0	0.0179	gave jesus son of mary	2.0	0.0179	you what you did not know	2	0.0179
179	number	5.0	0.0448	and remember	4.0	0.0359	we made a	3.0	0.0269	willed he could have	2.0	0.0179	jesus son of mary the	2.0	0.0179	and do not follow the footsteps	2	0.0179
180	never	5.0	0.0448	make a	4.0	0.0359	made a covenant	3.0	0.0269	is capable of everything	2.0	0.0179	son of mary the clear	2.0	0.0179	do not follow the footsteps of	2	0.0179
181	proofs	5.0	0.0448	said god	4.0	0.0359	a covenant with	3.0	0.0269	that you may attain	2.0	0.0179	him with the holy spirit	2.0	0.0179	not follow the footsteps of satan	2	0.0179
182	anything	5.0	0.0448	show us	4.0	0.0359	the children of	3.0	0.0269	down from the sky	2.0	0.0179	from god confirming what they	2.0	0.0179	follow the footsteps of satan he	2	0.0179
183	desire	5.0	0.0448	he says	4.0	0.0359	orphans and the	3.0	0.0269	from the sky and	2.0	0.0179	when there came to them	2.0	0.0179	the footsteps of satan he is	2	0.0179
184	came	5.0	0.0448	thus god	4.0	0.0359	and we made	3.0	0.0269	we have revealed to	2.0	0.0179	miserable is what they sold	2.0	0.0179	footsteps of satan he is to	2	0.0179
185	disbelieved	5.0	0.0448	not unaware	4.0	0.0359	among you who	3.0	0.0269	if you are truthful	2.0	0.0179	is what they sold their	2.0	0.0179	of satan he is to you	2	0.0179
186	whomever	5.0	0.0448	unaware of	4.0	0.0359	came to them	3.0	0.0269	and give good news	2.0	0.0179	what they sold their souls	2.0	0.0179	satan he is to you an	2	0.0179
187	seeing	5.0	0.0448	lord do	4.0	0.0359	they said we	3.0	0.0269	believe and do righteous	2.0	0.0179	they sold their souls for	2.0	0.0179	he commits no sin god is	2	0.0179
188	back	5.0	0.0448	they may	4.0	0.0359	you are believers	3.0	0.0269	and do righteous deeds	2.0	0.0179	what god has revealed they	2.0	0.0179	commits no sin god is forgiving	2	0.0179
189	jews	5.0	0.0448	say the	4.0	0.0359	is hostile to	3.0	0.0269	for those who believe	2.0	0.0179	god has revealed they say	2.0	0.0179	no sin god is forgiving and	2	0.0179
190	belong	5.0	0.0448	number of	4.0	0.0359	by god s	3.0	0.0269	know that it is	2.0	0.0179	has revealed they say we	2.0	0.0179	sin god is forgiving and merciful	2	0.0179
191	ishmael	5.0	0.0448	a covenant	4.0	0.0359	god and his	3.0	0.0269	the truth from their	2.0	0.0179	what was revealed to us	2.0	0.0179	is sick or on a journey	2	0.0179
192	calls	5.0	0.0448	the day	4.0	0.0359	were given the	3.0	0.0269	truth from their lord	2.0	0.0179	was revealed to us and	2.0	0.0179	sick or on a journey then	2	0.0179
193	ordained	5.0	0.0448	day of	4.0	0.0359	whatever good you	3.0	0.0269	these are the losers	2.0	0.0179	god is aware of the	2.0	0.0179	or on a journey then a	2	0.0179
194	duty	5.0	0.0448	of resurrection	4.0	0.0359	seeing of everything	3.0	0.0269	said to the angels	2.0	0.0179	god is seeing of what	2.0	0.0179	on a journey then a number	2	0.0179
195	month	5.0	0.0448	the holy	4.0	0.0359	of everything you	3.0	0.0269	he said i know	2.0	0.0179	god and his angels and	2.0	0.0179	a journey then a number of	2	0.0179
196	reached	5.0	0.0448	a messenger	4.0	0.0359	everything you do	3.0	0.0269	i know what you	2.0	0.0179	and his angels and his	2.0	0.0179	journey then a number of other	2	0.0179
197	fighting	5.0	0.0448	came to	4.0	0.0359	the east and	3.0	0.0269	if you are sincere	2.0	0.0179	no share in the hereafter	2.0	0.0179	then a number of other days	2	0.0179
198	keep	5.0	0.0448	has revealed	4.0	0.0359	east and the	3.0	0.0269	the earth and that	2.0	0.0179	o you who believe do	2.0	0.0179	for you if you only knew	2	0.0179
199	divorce	5.0	0.0448	god would	4.0	0.0359	and the west	3.0	0.0269	but do not approach	2.0	0.0179	you who believe do not	2.0	0.0179	to the people that they may	2	0.0179
200	blame	5.0	0.0448	from among	4.0	0.0359	is god s	3.0	0.0269	we said go down	2.0	0.0179	the people of the book	2.0	0.0179	conscious of god and know that	2	0.0179
201	usury	5.0	0.0448	said we	4.0	0.0359	everything in the	3.0	0.0269	of one another and	2.0	0.0179	whomever he wills god is	2.0	0.0179	in the cause of god and	2	0.0179
202	perform	4.0	0.0359	whoever is	4.0	0.0359	in the heavens	3.0	0.0269	those who disbelieve and	2.0	0.0179	do you not know that	2.0	0.0179	among the people is he who	2	0.0179
203	certain	4.0	0.0359	by god	4.0	0.0359	not be questioned	3.0	0.0269	for a small price	2.0	0.0179	god has power over all	2.0	0.0179	is he who says our lord	2	0.0179
204	set	4.0	0.0359	were given	4.0	0.0359	be questioned about	3.0	0.0269	and be conscious of	2.0	0.0179	has power over all things	2.0	0.0179	he who says our lord give	2	0.0179
205	severe	4.0	0.0359	they cannot	4.0	0.0359	has come to	3.0	0.0269	and do not conceal	2.0	0.0179	are not based on anything	2.0	0.0179	who says our lord give us	2	0.0179
206	seek	4.0	0.0359	only knew	4.0	0.0359	the book and	3.0	0.0269	conceal the truth while	2.0	0.0179	to god belong the east	2.0	0.0179	know that god is powerful and	2	0.0179
207	painful	4.0	0.0359	wills god	4.0	0.0359	and wisdom and	3.0	0.0269	do you not understand	2.0	0.0179	god belong the east and	2.0	0.0179	that god is powerful and wise	2	0.0179
208	fact	4.0	0.0359	better than	4.0	0.0359	they have earned	3.0	0.0269	seek help through patience	2.0	0.0179	belong the east and the	2.0	0.0179	and those who believed with him	2	0.0179
209	darkness	4.0	0.0359	world and	4.0	0.0359	you have earned	3.0	0.0269	help through patience and	2.0	0.0179	in the heavens and the	2.0	0.0179	for you god knows and you	2	0.0179
210	see	4.0	0.0359	the east	4.0	0.0359	the direction of	3.0	0.0269	favored you over all	2.0	0.0179	bringing good news and giving	2.0	0.0179	you god knows and you do	2	0.0179
211	water	4.0	0.0359	the west	4.0	0.0359	guides whom he	3.0	0.0269	and beware of a	2.0	0.0179	good news and giving warnings	2.0	0.0179	god knows and you do not	2	0.0179
212	produce	4.0	0.0359	for people	4.0	0.0359	turn your face	3.0	0.0269	beware of a day	2.0	0.0179	follow their desires after the	2.0	0.0179	knows and you do not know	2	0.0179
213	making	4.0	0.0359	follow their	4.0	0.0359	your face towards	3.0	0.0269	of a day when	2.0	0.0179	their desires after the knowledge	2.0	0.0179	revelations to you so that you	2	0.0179
214	guides	4.0	0.0359	abraham said	4.0	0.0359	face towards the	3.0	0.0269	a day when no	2.0	0.0179	desires after the knowledge that	2.0	0.0179	to you so that you may	2	0.0179
215	evil	4.0	0.0359	believes in	4.0	0.0359	towards the sacred	3.0	0.0269	day when no soul	2.0	0.0179	after the knowledge that has	2.0	0.0179	unless they have believed a believing	2	0.0179
216	dead	4.0	0.0359	and wisdom	4.0	0.0359	sacred mosque and	3.0	0.0269	when no soul will	2.0	0.0179	the knowledge that has come	2.0	0.0179	and fear god and know that	2	0.0179
217	heaven	4.0	0.0359	the messenger	4.0	0.0359	wherever you may	3.0	0.0269	no soul will avail	2.0	0.0179	knowledge that has come to	2.0	0.0179	fear that they cannot maintain god	2	0.0179
218	place	4.0	0.0359	follow the	4.0	0.0359	your faces towards	3.0	0.0269	soul will avail another	2.0	0.0179	that has come to you	2.0	0.0179	that they cannot maintain god s	2	0.0179
219	corruption	4.0	0.0359	your face	4.0	0.0359	even if you	3.0	0.0269	will they be helped	2.0	0.0179	has come to you you	2.0	0.0179	they cannot maintain god s limits	2	0.0179
220	names	4.0	0.0359	mosque and	4.0	0.0359	except those who	3.0	0.0269	the people of pharaoh	2.0	0.0179	to whom we have given	2.0	0.0179	there is no blame on them	2	0.0179
221	sincere	4.0	0.0359	and wherever	4.0	0.0359	revelations to you	3.0	0.0269	as you looked on	2.0	0.0179	whom we have given the	2.0	0.0179	when you divorce women and they	2	0.0179
222	garden	4.0	0.0359	even if	4.0	0.0359	god is with	3.0	0.0269	we gave moses the	2.0	0.0179	as for those who reject	2.0	0.0179	you divorce women and they have	2	0.0179
223	go	4.0	0.0359	not follow	4.0	0.0359	do not follow	3.0	0.0269	gave moses the scripture	2.0	0.0179	the acceptor of repentance the	2.0	0.0179	divorce women and they have reached	2	0.0179
224	comes	4.0	0.0359	except those	4.0	0.0359	the parable of	3.0	0.0269	moses the scripture and	2.0	0.0179	acceptor of repentance the merciful	2.0	0.0179	women and they have reached their	2	0.0179
225	reject	4.0	0.0359	revelations to	4.0	0.0359	parable of those	3.0	0.0269	the scripture and the	2.0	0.0179	the book and wisdom and	2.0	0.0179	and they have reached their term	2	0.0179
226	wherein	4.0	0.0359	approach them	4.0	0.0359	a duty upon	3.0	0.0269	you may be guided	2.0	0.0179	that was a community that	2.0	0.0179	shall be harmed on account of	2	0.0179
227	confirming	4.0	0.0359	ordained for	4.0	0.0359	duty upon the	3.0	0.0269	moses said to his	2.0	0.0179	was a community that has	2.0	0.0179	there is no blame on you	2	0.0179
228	exchange	4.0	0.0359	fight in	4.0	0.0359	whoever among you	3.0	0.0269	said to his people	2.0	0.0179	a community that has passed	2.0	0.0179	except for a few of them	2	0.0179
229	small	4.0	0.0359	fight you	4.0	0.0359	is sick or	3.0	0.0269	he turned to you	2.0	0.0179	is what they have earned	2.0	0.0179	would not have fought one another	2	0.0179
230	meet	4.0	0.0359	you commit	4.0	0.0359	on a journey	3.0	0.0269	you said o moses	2.0	0.0179	what they have earned and	2.0	0.0179	belongs everything in the heavens and	2	0.0179
231	ransom	4.0	0.0359	who believed	4.0	0.0359	is better for	3.0	0.0269	said o moses we	2.0	0.0179	is what you have earned	2.0	0.0179	the parable of those who spend	2	0.0179
232	killing	4.0	0.0359	no blame	4.0	0.0359	ordained for you	3.0	0.0269	sent down to you	2.0	0.0179	what you have earned and	2.0	0.0179	parable of those who spend their	2	0.0179
233	sons	4.0	0.0359	blame on	4.0	0.0359	at the sacred	3.0	0.0269	eat of the good	2.0	0.0179	you have earned and you	2.0	0.0179	of those who spend their wealth	2	0.0179
234	calf	4.0	0.0359	not burden	4.0	0.0359	the hajj and	3.0	0.0269	the good things we	2.0	0.0179	have earned and you will	2.0	0.0179	those who spend their wealth in	2	0.0179
235	kill	4.0	0.0359	who spend	4.0	0.0359	the people is	3.0	0.0269	good things we have	2.0	0.0179	earned and you will not	2.0	0.0179	in the way of god and	2	0.0179
236	drink	4.0	0.0359	spend their	4.0	0.0359	people is he	3.0	0.0269	things we have provided	2.0	0.0179	not be questioned about what	2.0	0.0179	and let him fear god his	2	0.0179
237	kind	4.0	0.0359	their wealth	4.0	0.0359	come to them	3.0	0.0269	have provided for you	2.0	0.0179	be questioned about what they	2.0	0.0179	let him fear god his lord	2	0.0179
238	killed	4.0	0.0359	have provided	3.0	0.0269	whatever charity you	3.0	0.0269	and recall when moses	2.0	0.0179	questioned about what they used	2.0	0.0179	him fear god his lord and	2	0.0179
239	grace	4.0	0.0359	people are	3.0	0.0269	and they ask	3.0	0.0269	and recall when you	2.0	0.0179	about what they used to	2.0	0.0179	our lord do not burden us	2	0.0179
240	heifer	4.0	0.0359	believe they	3.0	0.0269	god is mighty	3.0	0.0269	the last day and	2.0	0.0179	what they used to do	2.0	0.0179	in the name of god the	1	0.009
241	together	4.0	0.0359	unable to	3.0	0.0269	is mighty and	3.0	0.0269	you and raised the	2.0	0.0179	and in what was given	2.0	0.0179	the name of god the gracious	1	0.009
242	hands	4.0	0.0359	in fear	3.0	0.0269	mighty and wise	3.0	0.0269	and raised the mount	2.0	0.0179	in what was given to	2.0	0.0179	name of god the gracious the	1	0.009
243	little	4.0	0.0359	he could	3.0	0.0269	in the way	3.0	0.0269	raised the mount above	2.0	0.0179	we make no distinction between	2.0	0.0179	of god the gracious the merciful	1	0.009
244	promise	4.0	0.0359	is capable	3.0	0.0269	and fear god	3.0	0.0269	the mount above you	2.0	0.0179	make no distinction between any	2.0	0.0179	god the gracious the merciful 1	1	0.009
245	parents	4.0	0.0359	capable of	3.0	0.0269	fear god and	3.0	0.0269	mount above you take	2.0	0.0179	no distinction between any of	2.0	0.0179	the gracious the merciful 1 alif	1	0.009
246	relatives	4.0	0.0359	may attain	3.0	0.0269	god is hearing	3.0	0.0269	above you take what	2.0	0.0179	guides whom he wills to	2.0	0.0179	gracious the merciful 1 alif lam	1	0.009
247	orphans	4.0	0.0359	made the	3.0	0.0269	is hearing and	3.0	0.0269	you take what we	2.0	0.0179	whom he wills to a	2.0	0.0179	the merciful 1 alif lam meem	1	0.009
248	needy	4.0	0.0359	sky and	3.0	0.0269	hearing and knowing	3.0	0.0269	take what we have	2.0	0.0179	he wills to a straight	2.0	0.0179	merciful 1 alif lam meem 2	1	0.009
249	although	4.0	0.0359	have revealed	3.0	0.0269	maintain god s	3.0	0.0269	it not for god	2.0	0.0179	wills to a straight path	2.0	0.0179	1 alif lam meem 2 this	1	0.009
250	resurrection	4.0	0.0359	god if	3.0	0.0269	these are god	3.0	0.0269	to show us which	2.0	0.0179	god is kind towards the	2.0	0.0179	alif lam meem 2 this is	1	0.009
251	holy	4.0	0.0359	give good	3.0	0.0269	are god s	3.0	0.0269	show us which one	2.0	0.0179	towards the sacred mosque and	2.0	0.0179	lam meem 2 this is the	1	0.009
252	rather	4.0	0.0359	news to	3.0	0.0269	they have reached	3.0	0.0269	she is a heifer	2.0	0.0179	the sacred mosque and wherever	2.0	0.0179	meem 2 this is the book	1	0.009
253	seeking	4.0	0.0359	which rivers	3.0	0.0269	have reached their	3.0	0.0269	is a heifer neither	2.0	0.0179	sacred mosque and wherever you	2.0	0.0179	2 this is the book in	1	0.009
254	mankind	4.0	0.0359	will say	3.0	0.0269	reached their term	3.0	0.0269	that you may understand	2.0	0.0179	mosque and wherever you may	2.0	0.0179	this is the book in which	1	0.009
255	years	4.0	0.0359	will abide	3.0	0.0269	you not considered	3.0	0.0269	god god is not	2.0	0.0179	and wherever you may be	2.0	0.0179	is the book in which there	1	0.009
256	hostile	4.0	0.0359	away from	3.0	0.0269	any charity you	3.0	0.0269	of god and then	2.0	0.0179	wherever you may be turn	2.0	0.0179	the book in which there is	1	0.009
257	heart	4.0	0.0359	truth from	3.0	0.0269	our lord do	3.0	0.0269	not know that god	2.0	0.0179	you may be turn your	2.0	0.0179	book in which there is no	1	0.009
