id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
150	chung	2.0	0.0775	make it	2.0	0.0775	correct cherished evil	2.0	0.0776	delightful to have friends	1.0	0.0388	liking to offend against their	1.0	0.0388	being established all practical courses naturally	1	0.0388
151	anxious	2.0	0.0775	my business	2.0	0.0775	this the way	2.0	0.0776	to have friends coming	1.0	0.0388	to offend against their superiors	1.0	0.0388	established all practical courses naturally grow	1	0.0388
152	death	2.0	0.0775	business to	2.0	0.0775	one s own	2.0	0.0776	have friends coming from	1.0	0.0388	offend against their superiors have	1.0	0.0388	all practical courses naturally grow up	1	0.0388
153	never	2.0	0.0775	practice this	2.0	0.0775	said employ the	2.0	0.0776	friends coming from distant	1.0	0.0388	against their superiors have been	1.0	0.0388	practical courses naturally grow up filial	1	0.0388
154	four	2.0	0.0775	this lesson	2.0	0.0775	employ the upright	2.0	0.0776	coming from distant quarters	1.0	0.0388	their superiors have been fond	1.0	0.0388	courses naturally grow up filial piety	1	0.0388
155	distressed	2.0	0.0775	chung kung	2.0	0.0775	the upright and	2.0	0.0776	from distant quarters is	1.0	0.0388	superiors have been fond of	1.0	0.0388	naturally grow up filial piety and	1	0.0388
156	slander	2.0	0.0775	a great	2.0	0.0775	upright and put	2.0	0.0776	distant quarters is he	1.0	0.0388	have been fond of stirring	1.0	0.0388	grow up filial piety and fraternal	1	0.0388
157	statements	2.0	0.0775	niu asked	2.0	0.0775	and put aside	2.0	0.0776	quarters is he not	1.0	0.0388	been fond of stirring up	1.0	0.0388	up filial piety and fraternal submission	1	0.0388
158	successful	2.0	0.0775	man the	2.0	0.0775	put aside all	2.0	0.0776	he not a man	1.0	0.0388	fond of stirring up confusion	1.0	0.0388	filial piety and fraternal submission are	1	0.0388
159	sufficiency	2.0	0.0775	asked what	2.0	0.0775	aside all the	2.0	0.0776	not a man of	1.0	0.0388	of stirring up confusion the	1.0	0.0388	piety and fraternal submission are they	1	0.0388
160	military	2.0	0.0775	whom neither	2.0	0.0775	all the crooked	2.0	0.0776	of complete virtue who	1.0	0.0388	stirring up confusion the superior	1.0	0.0388	and fraternal submission are they not	1	0.0388
161	equipment	2.0	0.0775	the mind	2.0	0.0775	the crooked in	2.0	0.0776	complete virtue who feels	1.0	0.0388	up confusion the superior man	1.0	0.0388	fraternal submission are they not the	1	0.0388
162	helped	2.0	0.0775	are successful	2.0	0.0775	crooked in this	2.0	0.0776	virtue who feels no	1.0	0.0388	confusion the superior man bends	1.0	0.0388	submission are they not the root	1	0.0388
163	dispensed	2.0	0.0775	successful may	2.0	0.0775	in this way	2.0	0.0776	who feels no discomposure	1.0	0.0388	the superior man bends his	1.0	0.0388	are they not the root of	1	0.0388
164	foregone	2.0	0.0775	government the	2.0	0.0775	this way the	2.0	0.0776	feels no discomposure though	1.0	0.0388	superior man bends his attention	1.0	0.0388	they not the root of all	1	0.0388
165	two	2.0	0.0775	sufficiency of	2.0	0.0775	way the crooked	2.0	0.0776	no discomposure though men	1.0	0.0388	man bends his attention to	1.0	0.0388	not the root of all benevolent	1	0.0388
166	answered	2.0	0.0775	military equipment	2.0	0.0775	be made to	2.0	0.0776	discomposure though men may	1.0	0.0388	bends his attention to what	1.0	0.0388	the root of all benevolent actions	1	0.0388
167	ornament	2.0	0.0775	it cannot	2.0	0.0775	made to be	2.0	0.0776	though men may take	1.0	0.0388	his attention to what is	1.0	0.0388	root of all benevolent actions the	1	0.0388
168	substance	2.0	0.0775	cannot be	2.0	0.0775	to be upright	2.0	0.0776	men may take no	1.0	0.0388	attention to what is radical	1.0	0.0388	of all benevolent actions the master	1	0.0388
169	hide	2.0	0.0775	be helped	2.0	0.0775	being in possession	2.0	0.0776	may take no note	1.0	0.0388	to what is radical that	1.0	0.0388	all benevolent actions the master said	1	0.0388
170	stripped	2.0	0.0775	helped and	2.0	0.0775	in possession of	2.0	0.0776	take no note of	1.0	0.0388	what is radical that being	1.0	0.0388	benevolent actions the master said fine	1	0.0388
171	hair	2.0	0.0775	and one	2.0	0.0775	possession of the	2.0	0.0776	no note of him	1.0	0.0388	is radical that being established	1.0	0.0388	actions the master said fine words	1	0.0388
172	inquired	2.0	0.0775	be dispensed	2.0	0.0775	of the kingdom	2.0	0.0776	note of him the	1.0	0.0388	radical that being established all	1.0	0.0388	the master said fine words and	1	0.0388
173	find	2.0	0.0775	dispensed with	2.0	0.0775	the kingdom selected	2.0	0.0776	of him the philosopher	1.0	0.0388	that being established all practical	1.0	0.0388	master said fine words and an	1	0.0388
174	could	2.0	0.0775	be foregone	2.0	0.0775	kingdom selected from	2.0	0.0776	him the philosopher yu	1.0	0.0388	being established all practical courses	1.0	0.0388	said fine words and an insinuating	1	0.0388
175	plenty	2.0	0.0775	people have	2.0	0.0775	selected from among	2.0	0.0776	philosopher yu said they	1.0	0.0388	established all practical courses naturally	1.0	0.0388	fine words and an insinuating appearance	1	0.0388
176	want	2.0	0.0775	a superior	2.0	0.0775	from among all	2.0	0.0776	yu said they are	1.0	0.0388	all practical courses naturally grow	1.0	0.0388	words and an insinuating appearance are	1	0.0388
177	alone	2.0	0.0775	the hide	2.0	0.0775	among all the	2.0	0.0776	said they are few	1.0	0.0388	practical courses naturally grow up	1.0	0.0388	and an insinuating appearance are seldom	1	0.0388
178	enjoy	2.0	0.0775	hide of	2.0	0.0775	all the people	2.0	0.0776	few who being filial	1.0	0.0388	courses naturally grow up filial	1.0	0.0388	an insinuating appearance are seldom associated	1	0.0388
179	delusions	2.0	0.0775	stripped of	2.0	0.0775	the people and	2.0	0.0776	who being filial and	1.0	0.0388	naturally grow up filial piety	1.0	0.0388	insinuating appearance are seldom associated with	1	0.0388
180	live	2.0	0.0775	its hair	2.0	0.0775	people and employed	2.0	0.0776	being filial and fraternal	1.0	0.0388	grow up filial piety and	1.0	0.0388	appearance are seldom associated with true	1	0.0388
181	die	2.0	0.0775	is like	2.0	0.0775	who were devoid	2.0	0.0776	filial and fraternal are	1.0	0.0388	up filial piety and fraternal	1.0	0.0388	are seldom associated with true virtue	1	0.0388
182	case	2.0	0.0775	inquired of	2.0	0.0775	were devoid of	2.0	0.0776	and fraternal are fond	1.0	0.0388	filial piety and fraternal submission	1.0	0.0388	seldom associated with true virtue the	1	0.0388
183	delusion	2.0	0.0775	replied to	2.0	0.0775	devoid of virtue	2.0	0.0776	fraternal are fond of	1.0	0.0388	piety and fraternal submission are	1.0	0.0388	associated with true virtue the philosopher	1	0.0388
184	mean	2.0	0.0775	people with	2.0	0.0775	of virtue disappeared	2.0	0.0776	are fond of offending	1.0	0.0388	and fraternal submission are they	1.0	0.0388	with true virtue the philosopher tsang	1	0.0388
185	lead	2.0	0.0775	their prince	2.0	0.0775	part 1 the	1.0	0.0388	fond of offending against	1.0	0.0388	fraternal submission are they not	1.0	0.0388	true virtue the philosopher tsang said	1	0.0388
186	killing	2.0	0.0775	and wish	2.0	0.0775	1 the master	1.0	0.0388	of offending against their	1.0	0.0388	submission are they not the	1.0	0.0388	virtue the philosopher tsang said i	1	0.0388
187	wind	2.0	0.0775	to live	2.0	0.0775	the master is	1.0	0.0388	offending against their superiors	1.0	0.0388	are they not the root	1.0	0.0388	the philosopher tsang said i daily	1	0.0388
188	grass	2.0	0.0775	live you	2.0	0.0775	master is it	1.0	0.0388	against their superiors there	1.0	0.0388	they not the root of	1.0	0.0388	philosopher tsang said i daily examine	1	0.0388
189	notoriety	2.0	0.0775	to die	2.0	0.0775	it not pleasant	1.0	0.0388	their superiors there have	1.0	0.0388	not the root of all	1.0	0.0388	tsang said i daily examine myself	1	0.0388
190	distinction	2.0	0.0775	a case	2.0	0.0775	not pleasant to	1.0	0.0388	superiors there have been	1.0	0.0388	the root of all benevolent	1.0	0.0388	said i daily examine myself on	1	0.0388
191	cherished	2.0	0.0775	case of	2.0	0.0775	pleasant to learn	1.0	0.0388	there have been none	1.0	0.0388	root of all benevolent actions	1.0	0.0388	i daily examine myself on three	1	0.0388
192	evil	2.0	0.0775	of delusion	2.0	0.0775	to learn with	1.0	0.0388	have been none who	1.0	0.0388	of all benevolent actions the	1.0	0.0388	daily examine myself on three points	1	0.0388
193	truly	2.0	0.0775	government confucius	2.0	0.0775	learn with a	1.0	0.0388	been none who not	1.0	0.0388	all benevolent actions the master	1.0	0.0388	examine myself on three points whether	1	0.0388
194	assail	2.0	0.0775	the prince	2.0	0.0775	with a constant	1.0	0.0388	none who not liking	1.0	0.0388	benevolent actions the master said	1.0	0.0388	myself on three points whether in	1	0.0388
195	knowledge	2.0	0.0775	the father	2.0	0.0775	a constant perseverance	1.0	0.0388	who not liking to	1.0	0.0388	actions the master said fine	1.0	0.0388	on three points whether in transacting	1	0.0388
196	put	2.0	0.0775	father and	2.0	0.0775	constant perseverance and	1.0	0.0388	not liking to offend	1.0	0.0388	the master said fine words	1.0	0.0388	three points whether in transacting business	1	0.0388
197	aside	2.0	0.0775	the son	2.0	0.0775	perseverance and application	1.0	0.0388	liking to offend against	1.0	0.0388	master said fine words and	1.0	0.0388	points whether in transacting business for	1	0.0388
198	possession	2.0	0.0775	litigations tsze	2.0	0.0775	and application is	1.0	0.0388	to offend against their	1.0	0.0388	said fine words and an	1.0	0.0388	whether in transacting business for others	1	0.0388
199	kingdom	2.0	0.0775	to perfect	2.0	0.0775	application is it	1.0	0.0388	offend against their superiors	1.0	0.0388	fine words and an insinuating	1.0	0.0388	in transacting business for others i	1	0.0388
200	selected	2.0	0.0775	ang asked	2.0	0.0775	it not delightful	1.0	0.0388	against their superiors have	1.0	0.0388	words and an insinuating appearance	1.0	0.0388	transacting business for others i may	1	0.0388
201	among	2.0	0.0775	the wind	2.0	0.0775	not delightful to	1.0	0.0388	their superiors have been	1.0	0.0388	and an insinuating appearance are	1.0	0.0388	business for others i may have	1	0.0388
202	employed	2.0	0.0775	the grass	2.0	0.0775	delightful to have	1.0	0.0388	superiors have been fond	1.0	0.0388	an insinuating appearance are seldom	1.0	0.0388	for others i may have been	1	0.0388
203	devoid	2.0	0.0775	his clan	2.0	0.0775	to have friends	1.0	0.0388	have been fond of	1.0	0.0388	insinuating appearance are seldom associated	1.0	0.0388	others i may have been not	1	0.0388
204	disappeared	2.0	0.0775	man will	2.0	0.0775	have friends coming	1.0	0.0388	been fond of stirring	1.0	0.0388	appearance are seldom associated with	1.0	0.0388	i may have been not faithful	1	0.0388
205	1	1.0	0.0388	distinguished in	2.0	0.0775	friends coming from	1.0	0.0388	fond of stirring up	1.0	0.0388	are seldom associated with true	1.0	0.0388	may have been not faithful whether	1	0.0388
206	pleasant	1.0	0.0388	exalt virtue	2.0	0.0775	coming from distant	1.0	0.0388	of stirring up confusion	1.0	0.0388	seldom associated with true virtue	1.0	0.0388	have been not faithful whether in	1	0.0388
207	constant	1.0	0.0388	to correct	2.0	0.0775	from distant quarters	1.0	0.0388	stirring up confusion the	1.0	0.0388	associated with true virtue the	1.0	0.0388	been not faithful whether in intercourse	1	0.0388
208	perseverance	1.0	0.0388	correct cherished	2.0	0.0775	distant quarters is	1.0	0.0388	up confusion the superior	1.0	0.0388	with true virtue the philosopher	1.0	0.0388	not faithful whether in intercourse with	1	0.0388
209	application	1.0	0.0388	cherished evil	2.0	0.0775	quarters is he	1.0	0.0388	confusion the superior man	1.0	0.0388	true virtue the philosopher tsang	1.0	0.0388	faithful whether in intercourse with friends	1	0.0388
210	delightful	1.0	0.0388	said truly	2.0	0.0775	not a man	1.0	0.0388	the superior man bends	1.0	0.0388	virtue the philosopher tsang said	1.0	0.0388	whether in intercourse with friends i	1	0.0388
211	coming	1.0	0.0388	all men	2.0	0.0775	complete virtue who	1.0	0.0388	superior man bends his	1.0	0.0388	the philosopher tsang said i	1.0	0.0388	in intercourse with friends i may	1	0.0388
212	distant	1.0	0.0388	about knowledge	2.0	0.0775	virtue who feels	1.0	0.0388	man bends his attention	1.0	0.0388	philosopher tsang said i daily	1.0	0.0388	intercourse with friends i may have	1	0.0388
213	quarters	1.0	0.0388	said employ	2.0	0.0775	who feels no	1.0	0.0388	bends his attention to	1.0	0.0388	tsang said i daily examine	1.0	0.0388	with friends i may have been	1	0.0388
214	discomposure	1.0	0.0388	the upright	2.0	0.0775	feels no discomposure	1.0	0.0388	his attention to what	1.0	0.0388	said i daily examine myself	1.0	0.0388	friends i may have been not	1	0.0388
215	take	1.0	0.0388	upright and	2.0	0.0775	no discomposure though	1.0	0.0388	attention to what is	1.0	0.0388	i daily examine myself on	1.0	0.0388	i may have been not sincere	1	0.0388
216	note	1.0	0.0388	and put	2.0	0.0775	discomposure though men	1.0	0.0388	to what is radical	1.0	0.0388	daily examine myself on three	1.0	0.0388	may have been not sincere whether	1	0.0388
217	offending	1.0	0.0388	put aside	2.0	0.0775	though men may	1.0	0.0388	what is radical that	1.0	0.0388	examine myself on three points	1.0	0.0388	have been not sincere whether i	1	0.0388
218	liking	1.0	0.0388	aside all	2.0	0.0775	men may take	1.0	0.0388	is radical that being	1.0	0.0388	myself on three points whether	1.0	0.0388	been not sincere whether i may	1	0.0388
219	offend	1.0	0.0388	crooked in	2.0	0.0775	may take no	1.0	0.0388	radical that being established	1.0	0.0388	on three points whether in	1.0	0.0388	not sincere whether i may have	1	0.0388
220	stirring	1.0	0.0388	this way	2.0	0.0775	take no note	1.0	0.0388	that being established all	1.0	0.0388	three points whether in transacting	1.0	0.0388	sincere whether i may have not	1	0.0388
221	confusion	1.0	0.0388	way the	2.0	0.0775	no note of	1.0	0.0388	being established all practical	1.0	0.0388	points whether in transacting business	1.0	0.0388	whether i may have not mastered	1	0.0388
222	bends	1.0	0.0388	made to	2.0	0.0775	note of him	1.0	0.0388	established all practical courses	1.0	0.0388	whether in transacting business for	1.0	0.0388	i may have not mastered and	1	0.0388
223	radical	1.0	0.0388	be upright	2.0	0.0775	him the philosopher	1.0	0.0388	all practical courses naturally	1.0	0.0388	in transacting business for others	1.0	0.0388	may have not mastered and practiced	1	0.0388
224	established	1.0	0.0388	he said	2.0	0.0775	yu said they	1.0	0.0388	practical courses naturally grow	1.0	0.0388	transacting business for others i	1.0	0.0388	have not mastered and practiced the	1	0.0388
225	practical	1.0	0.0388	in possession	2.0	0.0775	said they are	1.0	0.0388	courses naturally grow up	1.0	0.0388	business for others i may	1.0	0.0388	not mastered and practiced the instructions	1	0.0388
226	courses	1.0	0.0388	possession of	2.0	0.0775	who being filial	1.0	0.0388	naturally grow up filial	1.0	0.0388	for others i may have	1.0	0.0388	mastered and practiced the instructions of	1	0.0388
227	naturally	1.0	0.0388	the kingdom	2.0	0.0775	being filial and	1.0	0.0388	grow up filial piety	1.0	0.0388	others i may have been	1.0	0.0388	and practiced the instructions of my	1	0.0388
228	grow	1.0	0.0388	kingdom selected	2.0	0.0775	filial and fraternal	1.0	0.0388	up filial piety and	1.0	0.0388	may have been not faithful	1.0	0.0388	practiced the instructions of my teacher	1	0.0388
229	piety	1.0	0.0388	selected from	2.0	0.0775	and fraternal are	1.0	0.0388	filial piety and fraternal	1.0	0.0388	have been not faithful whether	1.0	0.0388	the instructions of my teacher the	1	0.0388
230	submission	1.0	0.0388	from among	2.0	0.0775	fraternal are fond	1.0	0.0388	piety and fraternal submission	1.0	0.0388	been not faithful whether in	1.0	0.0388	instructions of my teacher the master	1	0.0388
231	root	1.0	0.0388	among all	2.0	0.0775	are fond of	1.0	0.0388	and fraternal submission are	1.0	0.0388	not faithful whether in intercourse	1.0	0.0388	of my teacher the master said	1	0.0388
232	benevolent	1.0	0.0388	people and	2.0	0.0775	fond of offending	1.0	0.0388	fraternal submission are they	1.0	0.0388	faithful whether in intercourse with	1.0	0.0388	my teacher the master said to	1	0.0388
233	fine	1.0	0.0388	and employed	2.0	0.0775	of offending against	1.0	0.0388	submission are they not	1.0	0.0388	whether in intercourse with friends	1.0	0.0388	teacher the master said to rule	1	0.0388
234	insinuating	1.0	0.0388	were devoid	2.0	0.0775	offending against their	1.0	0.0388	they not the root	1.0	0.0388	in intercourse with friends i	1.0	0.0388	the master said to rule a	1	0.0388
235	seldom	1.0	0.0388	devoid of	2.0	0.0775	their superiors there	1.0	0.0388	not the root of	1.0	0.0388	intercourse with friends i may	1.0	0.0388	master said to rule a country	1	0.0388
236	associated	1.0	0.0388	virtue disappeared	2.0	0.0775	superiors there have	1.0	0.0388	the root of all	1.0	0.0388	with friends i may have	1.0	0.0388	said to rule a country of	1	0.0388
237	true	1.0	0.0388	part 1	1.0	0.0388	have been none	1.0	0.0388	root of all benevolent	1.0	0.0388	friends i may have been	1.0	0.0388	to rule a country of a	1	0.0388
238	daily	1.0	0.0388	1 the	1.0	0.0388	been none who	1.0	0.0388	of all benevolent actions	1.0	0.0388	may have been not sincere	1.0	0.0388	rule a country of a thousand	1	0.0388
239	examine	1.0	0.0388	not pleasant	1.0	0.0388	none who not	1.0	0.0388	all benevolent actions the	1.0	0.0388	have been not sincere whether	1.0	0.0388	a country of a thousand chariots	1	0.0388
