id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
158	walking	7.0	0.0468	the horse	5.0	0.0334	saw them they	3.0	0.02	didn t fret and	2.0	0.0134	that you don t know	2.0	0.0134	never heard of a time when	2	0.0134
159	matter	7.0	0.0468	like the	5.0	0.0334	benevolence and righteousness	3.0	0.02	t fret and worry	2.0	0.0134	what way do i have	2.0	0.0134	the area within the four seas	2	0.0134
160	beyond	7.0	0.0468	the time	5.0	0.0334	do you think	3.0	0.02	had to depend on	2.0	0.0134	way do i have of	2.0	0.0134	well then said the lord of	2	0.0134
161	thought	7.0	0.0468	knows that	5.0	0.0334	all the ten	3.0	0.02	man has no self	2.0	0.0134	do i have of knowing	2.0	0.0134	then said the lord of the	2	0.0134
162	listen	7.0	0.0468	envies the	5.0	0.0334	know that the	3.0	0.02	it s a waste	2.0	0.0134	i have of knowing that	2.0	0.0134	there is no end to the	2	0.0134
163	shun	7.0	0.0468	the millipede	5.0	0.0334	someone who agrees	3.0	0.02	s a waste of	2.0	0.0134	have of knowing that if	2.0	0.0134	is no end to the weighing	2	0.0134
164	hair	7.0	0.0468	the snake	5.0	0.0334	who agrees with	3.0	0.02	wanders beyond the four	2.0	0.0134	of knowing that if i	2.0	0.0134	no end to the weighing of	2	0.0134
165	got	7.0	0.0468	sea and	5.0	0.0334	he already agrees	3.0	0.02	beyond the four seas	2.0	0.0134	knowing that if i say	2.0	0.0134	end to the weighing of things	2	0.0134
166	king	7.0	0.0468	what fish	5.0	0.0334	already agrees with	3.0	0.02	embrace the ten thousand	2.0	0.0134	that if i say i	2.0	0.0134	no constancy to the division of	2	0.0134
167	hold	7.0	0.0468	a fish	4.0	0.0267	to try to	3.0	0.02	there is nothing that	2.0	0.0134	know something i don t	2.0	0.0134	constancy to the division of lots	2	0.0134
168	put	7.0	0.0468	ninety thousand	4.0	0.0267	in your mind	3.0	0.02	a yao or a	2.0	0.0134	something i don t really	2.0	0.0134	for it knows that there is	2	0.0134
169	head	7.0	0.0468	sky and	4.0	0.0267	in ancient times	3.0	0.02	yao or a shun	2.0	0.0134	but is this true of	2.0	0.0134	it knows that there is no	2	0.0134
170	ziqi	7.0	0.0468	as far	4.0	0.0267	you try to	3.0	0.02	and when he got	2.0	0.0134	is this true of a	2.0	0.0134	and for that reason it does	2	0.0134
171	piping	7.0	0.0468	far as	4.0	0.0267	companion of heaven	3.0	0.02	big enough to hold	2.0	0.0134	of these four which knows	2.0	0.0134	for that reason it does not	2	0.0134
172	day	7.0	0.0468	the ground	4.0	0.0267	mean by being	3.0	0.02	enough to hold five	2.0	0.0134	these four which knows how	2.0	0.0134	we know that heaven and earth	2	0.0134
173	suppose	7.0	0.0468	are going	4.0	0.0267	it is easy	3.0	0.02	to hold five piculs	2.0	0.0134	you don t know what	2.0	0.0134	the lord of the river said	2	0.0134
174	ancient	7.0	0.0468	spring and	4.0	0.0267	is easy to	3.0	0.02	to prevent chapped hands	2.0	0.0134	how can he decide shall	2.0	0.0134	of the north sea said from	2	0.0134
175	nonbeing	7.0	0.0468	years as	4.0	0.0267	to do anything	3.0	0.02	with the state of	2.0	0.0134	can he decide shall we	2.0	0.0134	the north sea said from the	2	0.0134
176	saw	7.0	0.0468	as one	4.0	0.0267	the fasting of	3.0	0.02	up at the sky	2.0	0.0134	he decide shall we get	2.0	0.0134	north sea said from the point	2	0.0134
177	follow	7.0	0.0468	to qi	4.0	0.0267	fasting of the	3.0	0.02	at the sky and	2.0	0.0134	decide shall we get someone	2.0	0.0134	sea said from the point of	2	0.0134
178	hui	7.0	0.0468	the best	4.0	0.0267	of the mind	3.0	0.02	you haven t heard	2.0	0.0134	disagrees with both of us	2.0	0.0134	said from the point of view	2	0.0134
179	fate	7.0	0.0468	kind of	4.0	0.0267	of the ten	3.0	0.02	haven t heard the	2.0	0.0134	with both of us but	2.0	0.0134	the point of view of the	2	0.0134
180	actions	7.0	0.0468	big and	4.0	0.0267	one of the	3.0	0.02	t heard the piping	2.0	0.0134	both of us but if	2.0	0.0134	point of view of the way	2	0.0134
181	bird	6.0	0.0401	be called	4.0	0.0267	bound to suffer	3.0	0.02	the piping of heaven	2.0	0.0134	of us but if he	2.0	0.0134	to it then among all the	2	0.0134
182	wings	6.0	0.0401	make him	4.0	0.0267	to suffer from	3.0	0.02	a hundred spans around	2.0	0.0134	us but if he already	2.0	0.0134	it then among all the ten	2	0.0134
183	eyes	6.0	0.0401	and go	4.0	0.0267	suffer from the	3.0	0.02	by the piping of	2.0	0.0134	with both of us how	2.0	0.0134	then among all the ten thousand	2	0.0134
184	sometimes	6.0	0.0401	something to	4.0	0.0267	from the yin	3.0	0.02	in a different way	2.0	0.0134	both of us how can	2.0	0.0134	among all the ten thousand things	2	0.0134
185	grain	6.0	0.0401	the six	4.0	0.0267	the yin and	3.0	0.02	it would seem as	2.0	0.0134	of us how can he	2.0	0.0134	all the ten thousand things there	2	0.0134
186	ago	6.0	0.0401	the perfect	4.0	0.0267	yin and yang	3.0	0.02	would seem as though	2.0	0.0134	us how can he decide	2.0	0.0134	that you are going to make	2	0.0134
187	song	6.0	0.0401	perfect man	4.0	0.0267	between heaven and	3.0	0.02	this is like saying	2.0	0.0134	agrees with both of us	2.0	0.0134	these are merely what are called	2	0.0134
188	certainly	6.0	0.0401	man has	4.0	0.0267	to serve your	3.0	0.02	is like saying that	2.0	0.0134	it would differ so clearly	2.0	0.0134	is what i mean by the	2	0.0134
189	boundaries	6.0	0.0401	the holy	4.0	0.0267	in the end	3.0	0.02	like saying that you	2.0	0.0134	would differ so clearly from	2.0	0.0134	up from the north sea and	2	0.0134
190	left	6.0	0.0401	holy man	4.0	0.0267	if he wants	3.0	0.02	claim that what doesn	2.0	0.0134	differ so clearly from not	2.0	0.0134	for a long time i have	2	0.0134
191	perfect	6.0	0.0401	use for	4.0	0.0267	use of the	3.0	0.02	what doesn t exist	2.0	0.0134	there would be no need	2.0	0.0134	a long time i have tried	2	0.0134
192	yu	6.0	0.0401	though the	4.0	0.0267	cut down for	3.0	0.02	doesn t exist exists	2.0	0.0134	would be no need for	2.0	0.0134	long time i have tried to	2	0.0134
193	human	6.0	0.0401	nothing to	4.0	0.0267	but nobody knows	3.0	0.02	much less a person	2.0	0.0134	be no need for argument	2.0	0.0134	if it happens to be the	2	0.0134
194	mountain	6.0	0.0401	four seas	4.0	0.0267	the time of	3.0	0.02	less a person like	2.0	0.0134	a little while ago you	2.0	0.0134	it happens to be the age	2	0.0134
195	eat	6.0	0.0401	and make	4.0	0.0267	the yellow river	3.0	0.02	the best thing to	2.0	0.0134	little while ago you were	2.0	0.0134	happens to be the age of	2	0.0134
196	tried	6.0	0.0401	the age	4.0	0.0267	no end to	3.0	0.02	best thing to use	2.0	0.0134	and now you re standing	2.0	0.0134	to be the age of a	2	0.0134
197	using	6.0	0.0401	is nothing	4.0	0.0267	end to the	3.0	0.02	thing to use is	2.0	0.0134	have to wait for something	2.0	0.0134	then there are no men in	2	0.0134
198	used	6.0	0.0401	nothing that	4.0	0.0267	can t discuss	3.0	0.02	to use is clarity	2.0	0.0134	to wait for something before	2.0	0.0134	there are no men in the	2	0.0134
199	ways	6.0	0.0401	within the	4.0	0.0267	i have never	3.0	0.02	where there is recognition	2.0	0.0134	how do i know why	2.0	0.0134	are no men in the world	2	0.0134
200	live	6.0	0.0401	of wei	4.0	0.0267	it is impossible	3.0	0.02	there is recognition of	2.0	0.0134	do i know why it	2.0	0.0134	no men in the world who	2	0.0134
201	keep	6.0	0.0401	the men	4.0	0.0267	not like one	3.0	0.02	there must be recognition	2.0	0.0134	dreamed he was a butterfly	2.0	0.0134	this is not because their wisdom	2	0.0134
202	less	6.0	0.0401	you think	4.0	0.0267	said the lord	3.0	0.02	must be recognition of	2.0	0.0134	there is a lot of	2.0	0.0134	the great turtle of the eastern	2	0.0134
203	acceptable	6.0	0.0401	still have	4.0	0.0267	does not despise	3.0	0.02	the sage does not	2.0	0.0134	is a lot of bustle	2.0	0.0134	great turtle of the eastern sea	2	0.0134
204	recognition	6.0	0.0401	come to	4.0	0.0267	great and small	3.0	0.02	has both a right	2.0	0.0134	if you do not understand	2.0	0.0134	rather be alive and dragging its	2	0.0134
205	constant	6.0	0.0401	all things	4.0	0.0267	if we know	3.0	0.02	both a right and	2.0	0.0134	you do not understand men	2.0	0.0134	be alive and dragging its tail	2	0.0134
206	success	6.0	0.0401	ziqi said	4.0	0.0267	this refers to	3.0	0.02	a right and a	2.0	0.0134	do not understand men s	2.0	0.0134	alive and dragging its tail in	2	0.0134
207	however	6.0	0.0401	i ask	4.0	0.0267	refers to a	3.0	0.02	right and a wrong	2.0	0.0134	goodness how could that do	2.0	0.0134	and dragging its tail in the	2	0.0134
208	tell	6.0	0.0401	men s	4.0	0.0267	to a difference	3.0	0.02	and a wrong in	2.0	0.0134	how could that do you	2.0	0.0134	dragging its tail in the mud	2	0.0134
209	kings	6.0	0.0401	let it	4.0	0.0267	a difference in	3.0	0.02	a wrong in it	2.0	0.0134	my work through the examples	2.0	0.0134	know what fish enjoy zhuangzi said	2	0.0134
210	benevolence	6.0	0.0401	close to	4.0	0.0267	the times and	3.0	0.02	is a single endlessness	2.0	0.0134	work through the examples of	2.0	0.0134	don t know what fish enjoy	2	0.0134
211	enjoy	6.0	0.0401	is certain	4.0	0.0267	mean by the	3.0	0.02	to show that attributes	2.0	0.0134	through the examples of antiquity	2.0	0.0134	1 free and easy wandering in	1	0.0067
212	dream	6.0	0.0401	cannot see	4.0	0.0267	do not let	3.0	0.02	show that attributes are	2.0	0.0134	i can be the companion	2.0	0.0134	free and easy wandering in the	1	0.0067
213	shall	6.0	0.0401	waiting for	4.0	0.0267	north sea and	3.0	0.02	that attributes are not	2.0	0.0134	can be the companion of	2.0	0.0134	and easy wandering in the northern	1	0.0067
214	decide	6.0	0.0401	and never	4.0	0.0267	the south sea	3.0	0.02	attributes are not attributes	2.0	0.0134	being a companion of heaven	2.0	0.0134	easy wandering in the northern darkness	1	0.0067
215	someone	6.0	0.0401	fail to	4.0	0.0267	the frog in	3.0	0.02	is not as good	2.0	0.0134	don t listen with your	2.0	0.0134	wandering in the northern darkness there	1	0.0067
216	agrees	6.0	0.0401	claim that	4.0	0.0267	frog in the	3.0	0.02	as good as using	2.0	0.0134	to cheat when you work	2.0	0.0134	in the northern darkness there is	1	0.0067
217	snake	6.0	0.0401	even the	4.0	0.0267	in the caved	3.0	0.02	good as using a	2.0	0.0134	cheat when you work for	2.0	0.0134	the northern darkness there is a	1	0.0067
218	zhuang	6.0	0.0401	different from	4.0	0.0267	the caved in	3.0	0.02	horse to show that	2.0	0.0134	but you have never heard	2.0	0.0134	northern darkness there is a fish	1	0.0067
219	danger	6.0	0.0401	rely on	4.0	0.0267	of the eastern	3.0	0.02	to show that a	2.0	0.0134	you have never heard of	2.0	0.0134	darkness there is a fish and	1	0.0067
220	looking	6.0	0.0401	therefore the	4.0	0.0267	the eastern sea	3.0	0.02	show that a horse	2.0	0.0134	heard of the knowledge that	2.0	0.0134	there is a fish and his	1	0.0067
221	regard	6.0	0.0401	in fact	4.0	0.0267	tail in the	3.0	0.02	that a horse is	2.0	0.0134	the ten thousand things the	2.0	0.0134	is a fish and his name	1	0.0067
222	easy	5.0	0.0334	to show	4.0	0.0267	free and easy	2.0	0.0134	horse is not a	2.0	0.0134	succeed you are bound to	2.0	0.0134	a fish and his name is	1	0.0067
223	huge	5.0	0.0334	show that	4.0	0.0267	is a fish	2.0	0.0134	is not a horse	2.0	0.0134	you are bound to suffer	2.0	0.0134	fish and his name is kun	1	0.0067
224	changes	5.0	0.0334	as good	4.0	0.0267	his name is	2.0	0.0134	heaven and earth are	2.0	0.0134	are bound to suffer from	2.0	0.0134	and his name is kun 1	1	0.0067
225	peng	5.0	0.0334	good as	4.0	0.0267	name is kun	2.0	0.0134	thousand things are one	2.0	0.0134	to suffer from the judgment	2.0	0.0134	his name is kun 1 the	1	0.0067
226	rises	5.0	0.0334	are one	4.0	0.0267	know how many	2.0	0.0134	so what makes them	2.0	0.0134	suffer from the judgment of	2.0	0.0134	name is kun 1 the kun	1	0.0067
227	clouds	5.0	0.0334	the constant	4.0	0.0267	how many thousand	2.0	0.0134	makes them not so	2.0	0.0134	from the judgment of men	2.0	0.0134	is kun 1 the kun is	1	0.0067
228	2	5.0	0.0334	trying to	4.0	0.0267	many thousand li	2.0	0.0134	so things all must	2.0	0.0134	this is the perfection of	2.0	0.0134	kun 1 the kun is so	1	0.0067
229	living	5.0	0.0334	well then	4.0	0.0267	the back of	2.0	0.0134	things all must have	2.0	0.0134	there must be some exaggeration	2.0	0.0134	1 the kun is so huge	1	0.0067
230	blue	5.0	0.0334	the words	4.0	0.0267	back of the	2.0	0.0134	nothing that is not	2.0	0.0134	must be some exaggeration of	2.0	0.0134	the kun is so huge i	1	0.0067
231	ground	5.0	0.0334	beginning there	4.0	0.0267	thousand li across	2.0	0.0134	but relegates all to	2.0	0.0134	be some exaggeration of the	2.0	0.0134	kun is so huge i don	1	0.0067
232	full	5.0	0.0334	came to	4.0	0.0267	li across and	2.0	0.0134	relegates all to the	2.0	0.0134	but usually end up in	2.0	0.0134	is so huge i don t	1	0.0067
233	night	5.0	0.0334	tell you	4.0	0.0267	the lake of	2.0	0.0134	all to the constant	2.0	0.0134	and if they go on	2.0	0.0134	so huge i don t know	1	0.0067
234	start	5.0	0.0334	way is	4.0	0.0267	lake of heaven	2.0	0.0134	what do i mean	2.0	0.0134	if they go on too	2.0	0.0134	huge i don t know how	1	0.0067
235	creatures	5.0	0.0334	may be	4.0	0.0267	when the peng	2.0	0.0134	do i mean by	2.0	0.0134	they go on too long	2.0	0.0134	know how many thousand li he	1	0.0067
236	spring	5.0	0.0334	i want	4.0	0.0267	to the southern	2.0	0.0134	he said you get	2.0	0.0134	go on too long they	2.0	0.0134	how many thousand li he measures	1	0.0067
237	chu	5.0	0.0334	said if	4.0	0.0267	southern darkness the	2.0	0.0134	in the morning and	2.0	0.0134	on too long they start	2.0	0.0134	many thousand li he measures he	1	0.0067
238	eight	5.0	0.0334	to understand	4.0	0.0267	for three thousand	2.0	0.0134	right and wrong and	2.0	0.0134	can you afford to be	2.0	0.0134	thousand li he measures he changes	1	0.0067
239	4	5.0	0.0334	to try	4.0	0.0267	he beats the	2.0	0.0134	to the point where	2.0	0.0134	you afford to be careless	2.0	0.0134	li he measures he changes and	1	0.0067
240	qi	5.0	0.0334	get someone	4.0	0.0267	beats the whirlwind	2.0	0.0134	those at the next	2.0	0.0134	be careful be on your	2.0	0.0134	he measures he changes and becomes	1	0.0067
241	dark	5.0	0.0334	someone who	4.0	0.0267	rises ninety thousand	2.0	0.0134	at the next stage	2.0	0.0134	careful be on your guard	2.0	0.0134	measures he changes and becomes a	1	0.0067
242	kind	5.0	0.0334	he already	4.0	0.0267	the wind the	2.0	0.0134	the next stage thought	2.0	0.0134	you don t want to	2.0	0.0134	he changes and becomes a bird	1	0.0067
243	whole	5.0	0.0334	he decide	4.0	0.0267	has no end	2.0	0.0134	the way was injured	2.0	0.0134	don t want to be	2.0	0.0134	changes and becomes a bird whose	1	0.0067
244	days	5.0	0.0334	the years	4.0	0.0267	is not piled	2.0	0.0134	as completion and injury	2.0	0.0134	to the extent of being	2.0	0.0134	and becomes a bird whose name	1	0.0067
245	trouble	5.0	0.0334	go and	4.0	0.0267	not piled up	2.0	0.0134	is such a thing	2.0	0.0134	if he wants to be	2.0	0.0134	becomes a bird whose name is	1	0.0067
246	holy	5.0	0.0334	great and	4.0	0.0267	piled up deep	2.0	0.0134	such a thing as	2.0	0.0134	with him if he wants	2.0	0.0134	a bird whose name is peng	1	0.0067
247	takes	5.0	0.0334	you come	4.0	0.0267	up deep enough	2.0	0.0134	playing the lute is	2.0	0.0134	him if he wants to	2.0	0.0134	bird whose name is peng the	1	0.0067
248	home	5.0	0.0334	men who	4.0	0.0267	deep enough it	2.0	0.0134	the lute is an	2.0	0.0134	it he doesn t dare	2.0	0.0134	whose name is peng the back	1	0.0067
249	forget	5.0	0.0334	hui said	4.0	0.0267	enough it won	2.0	0.0134	lute is an example	2.0	0.0134	he doesn t dare give	2.0	0.0134	name is peng the back of	1	0.0067
250	run	5.0	0.0334	times and	4.0	0.0267	have the strength	2.0	0.0134	they tried to make	2.0	0.0134	thing to eat for fear	2.0	0.0134	is peng the back of the	1	0.0067
251	shu	5.0	0.0334	confucius said	4.0	0.0267	the strength to	2.0	0.0134	tried to make clear	2.0	0.0134	to eat for fear it	2.0	0.0134	peng the back of the peng	1	0.0067
252	asked	5.0	0.0334	the fasting	4.0	0.0267	strength to bear	2.0	0.0134	be said to have	2.0	0.0134	eat for fear it will	2.0	0.0134	the back of the peng measures	1	0.0067
253	young	5.0	0.0334	listen with	4.0	0.0267	to bear up	2.0	0.0134	said to have attained	2.0	0.0134	for fear it will learn	2.0	0.0134	back of the peng measures i	1	0.0067
254	seas	5.0	0.0334	speak of	4.0	0.0267	up a big	2.0	0.0134	to have attained completion	2.0	0.0134	fear it will learn the	2.0	0.0134	of the peng measures i don	1	0.0067
255	age	5.0	0.0334	to suffer	4.0	0.0267	will stick fast	2.0	0.0134	have attained completion if	2.0	0.0134	it will learn the taste	2.0	0.0134	the peng measures i don t	1	0.0067
256	calls	5.0	0.0334	be content	4.0	0.0267	the blue sky	2.0	0.0134	attained completion if so	2.0	0.0134	will learn the taste of	2.0	0.0134	peng measures i don t know	1	0.0067
257	yue	5.0	0.0334	both parties	4.0	0.0267	blue sky and	2.0	0.0134	completion if so then	2.0	0.0134	learn the taste of fury	2.0	0.0134	measures i don t know how	1	0.0067
258	within	5.0	0.0334	they start	4.0	0.0267	and nothing can	2.0	0.0134	beginning there is a	2.0	0.0134	the taste of fury by	2.0	0.0134	know how many thousand li across	1	0.0067
259	wei	5.0	0.0334	a matter	4.0	0.0267	and fly up	2.0	0.0134	to be a beginning	2.0	0.0134	around are cut down for	2.0	0.0134	how many thousand li across and	1	0.0067
260	gave	5.0	0.0334	matter of	4.0	0.0267	go off to	2.0	0.0134	be a beginning there	2.0	0.0134	are cut down for the	2.0	0.0134	many thousand li across and when	1	0.0067
261	useless	5.0	0.0334	along with	4.0	0.0267	are going a	2.0	0.0134	be a not yet	2.0	0.0134	out the years heaven gave	2.0	0.0134	thousand li across and when he	1	0.0067
262	seen	5.0	0.0334	he wants	4.0	0.0267	li you must	2.0	0.0134	nonbeing there is a	2.0	0.0134	but nobody knows how to	2.0	0.0134	li across and when he rises	1	0.0067
263	east	5.0	0.0334	wants to	4.0	0.0267	cannot come up	2.0	0.0134	beginning to be nonbeing	2.0	0.0134	you can t discuss the	2.0	0.0134	across and when he rises up	1	0.0067
264	standing	5.0	0.0334	the tiger	4.0	0.0267	come up to	2.0	0.0134	i have just said	2.0	0.0134	i have never heard of	2.0	0.0134	and when he rises up and	1	0.0067
265	means	5.0	0.0334	he saw	4.0	0.0267	knows nothing of	2.0	0.0134	and the ten thousand	2.0	0.0134	have never heard of a	2.0	0.0134	when he rises up and flies	1	0.0067
266	lead	5.0	0.0334	are cut	4.0	0.0267	spring and autumn	2.0	0.0134	one so how can	2.0	0.0134	never heard of a time	2.0	0.0134	he rises up and flies off	1	0.0067
267	everything	5.0	0.0334	and said	4.0	0.0267	autumn they are	2.0	0.0134	an ordinary man can	2.0	0.0134	heard of a time when	2.0	0.0134	rises up and flies off his	1	0.0067
268	seem	5.0	0.0334	a hair	4.0	0.0267	five hundred years	2.0	0.0134	these are called the	2.0	0.0134	the area within the four	2.0	0.0134	up and flies off his wings	1	0.0067
269	fixed	5.0	0.0334	that reason	4.0	0.0267	hundred years as	2.0	0.0134	of the former kings	2.0	0.0134	area within the four seas	2.0	0.0134	and flies off his wings are	1	0.0067
