id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
155	later	6.0	0.0569	life is	5.0	0.0474	the worker only	3.0	0.0285	the satisfaction of a	2.0	0.019	combination among the capitalists is	1.0	0.0095	labour an inevitable essential and detrimental	1	0.0095
156	commodities	6.0	0.0569	a fact	5.0	0.0474	the satisfaction of	3.0	0.0285	it is clear that	2.0	0.019	among the capitalists is customary	1.0	0.0095	an inevitable essential and detrimental separation	1	0.0095
157	practical	6.0	0.0569	he creates	5.0	0.0474	the nature of	3.0	0.0285	as to how far	2.0	0.019	the capitalists is customary and	1.0	0.0095	inevitable essential and detrimental separation capital	1	0.0095
158	value	6.0	0.0569	creates the	5.0	0.0474	in the english	3.0	0.0285	for every 100 male	2.0	0.019	capitalists is customary and effective	1.0	0.0095	essential and detrimental separation capital and	1	0.0095
159	active	6.0	0.0569	labor s	5.0	0.0474	between the ages	3.0	0.0285	every 100 male workers	2.0	0.019	is customary and effective workers	1.0	0.0095	and detrimental separation capital and landed	1	0.0095
160	considered	6.0	0.0569	appears as	5.0	0.0474	the ages of	3.0	0.0285	scotland as many as	2.0	0.019	customary and effective workers combination	1.0	0.0095	detrimental separation capital and landed property	1	0.0095
161	poverty	6.0	0.0569	as loss	5.0	0.0474	as a commodity	3.0	0.0285	children between the ages	2.0	0.019	and effective workers combination is	1.0	0.0095	separation capital and landed property need	1	0.0095
162	laws	6.0	0.0569	product the	5.0	0.0474	and the worker	3.0	0.0285	the service of the	2.0	0.019	effective workers combination is prohibited	1.0	0.0095	capital and landed property need not	1	0.0095
163	doctrine	6.0	0.0569	the alienation	5.0	0.0474	of his production	3.0	0.0285	labour at interest to	2.0	0.019	workers combination is prohibited and	1.0	0.0095	and landed property need not remain	1	0.0095
164	objectification	6.0	0.0569	objects of	5.0	0.0474	the whole of	3.0	0.0285	the materials of labour	2.0	0.019	combination is prohibited and painful	1.0	0.0095	landed property need not remain fixed	1	0.0095
165	consequence	6.0	0.0569	consequence of	5.0	0.0474	i e it	3.0	0.0285	labour is a commodity	2.0	0.019	is prohibited and painful in	1.0	0.0095	property need not remain fixed in	1	0.0095
166	character	6.0	0.0569	we shall	5.0	0.0474	nature of private	3.0	0.0285	if the price is	2.0	0.019	prohibited and painful in its	1.0	0.0095	need not remain fixed in this	1	0.0095
167	self	6.0	0.0569	act of	5.0	0.0474	to the doctrine	3.0	0.0285	then the commodity is	2.0	0.019	and painful in its consequences	1.0	0.0095	not remain fixed in this abstraction	1	0.0095
168	treats	6.0	0.0569	labor in	5.0	0.0474	doctrine of the	3.0	0.0285	the commodity is in	2.0	0.019	painful in its consequences for	1.0	0.0095	remain fixed in this abstraction as	1	0.0095
169	inorganic	6.0	0.0569	labor of	5.0	0.0474	a fact of	3.0	0.0285	commodity is in great	2.0	0.019	in its consequences for them	1.0	0.0095	fixed in this abstraction as must	1	0.0095
170	conscious	6.0	0.0569	an animal	5.0	0.0474	he creates the	3.0	0.0285	of labour as a	2.0	0.019	its consequences for them besides	1.0	0.0095	in this abstraction as must the	1	0.0095
171	live	5.0	0.0474	man is	5.0	0.0474	the object and	3.0	0.0285	labour as a commodity	2.0	0.019	consequences for them besides the	1.0	0.0095	this abstraction as must the labour	1	0.0095
172	income	5.0	0.0474	s species	5.0	0.0474	so much does	3.0	0.0285	partly by the competition	2.0	0.019	for them besides the landowner	1.0	0.0095	abstraction as must the labour of	1	0.0095
173	hence	5.0	0.0474	whilst man	5.0	0.0474	the worker produces	3.0	0.0285	the separation of labor	2.0	0.019	them besides the landowner and	1.0	0.0095	as must the labour of the	1	0.0095
174	separation	5.0	0.0474	species life	5.0	0.0474	worker produces the	3.0	0.0285	separation of labor capital	2.0	0.019	besides the landowner and the	1.0	0.0095	must the labour of the workers	1	0.0095
175	landed	5.0	0.0474	other man	5.0	0.0474	the less he	3.0	0.0285	of labor capital and	2.0	0.019	landowner and the capitalist can	1.0	0.0095	the labour of the workers the	1	0.0095
176	market	5.0	0.0474	relationship in	5.0	0.0474	to an alien	3.0	0.0285	i e it does	2.0	0.019	and the capitalist can make	1.0	0.0095	labour of the workers the separation	1	0.0095
177	forces	5.0	0.0474	wages are	4.0	0.038	the more man	3.0	0.0285	e it does not	2.0	0.019	the capitalist can make use	1.0	0.0095	of the workers the separation of	1	0.0095
178	monopoly	5.0	0.0474	without the	4.0	0.038	to the object	3.0	0.0285	the division of landed	2.0	0.019	capitalist can make use of	1.0	0.0095	the workers the separation of capital	1	0.0095
179	proportion	5.0	0.0474	among the	4.0	0.038	his labor is	3.0	0.0285	division of landed property	2.0	0.019	can make use of industrial	1.0	0.0095	workers the separation of capital rent	1	0.0095
180	account	5.0	0.0474	worker has	4.0	0.038	the estrangement the	3.0	0.0285	of the world of	2.0	0.019	make use of industrial advantages	1.0	0.0095	the separation of capital rent and	1	0.0095
181	rise	5.0	0.0474	the separation	4.0	0.038	the loss of	3.0	0.0285	as loss of realization	2.0	0.019	use of industrial advantages to	1.0	0.0095	separation of capital rent and labour	1	0.0095
182	get	5.0	0.0474	separation of	4.0	0.038	object of his	3.0	0.0285	as estrangement as alienation	2.0	0.019	of industrial advantages to augment	1.0	0.0095	of capital rent and labour is	1	0.0095
183	consider	5.0	0.0474	to die	4.0	0.038	the sensuous external	3.0	0.0285	so much does the	2.0	0.019	industrial advantages to augment their	1.0	0.0095	capital rent and labour is thus	1	0.0095
184	increasing	5.0	0.0474	of every	4.0	0.038	sensuous external world	3.0	0.0285	appear as loss of	2.0	0.019	advantages to augment their revenues	1.0	0.0095	rent and labour is thus fatal	1	0.0095
185	sacrifice	5.0	0.0474	is therefore	4.0	0.038	life in the	3.0	0.0285	that the worker is	2.0	0.019	to augment their revenues the	1.0	0.0095	and labour is thus fatal for	1	0.0095
186	slave	5.0	0.0474	the latter	4.0	0.038	that he receives	3.0	0.0285	worker produces the less	2.0	0.019	augment their revenues the worker	1.0	0.0095	labour is thus fatal for the	1	0.0095
187	freedom	5.0	0.0474	situation of	4.0	0.038	as a physical	3.0	0.0285	produces the less he	2.0	0.019	their revenues the worker has	1.0	0.0095	is thus fatal for the worker	1	0.0095
188	service	5.0	0.0474	on account	4.0	0.038	a physical subject	3.0	0.0285	product of labor as	2.0	0.019	revenues the worker has neither	1.0	0.0095	thus fatal for the worker the	1	0.0095
189	order	5.0	0.0474	account of	4.0	0.038	worker the more	3.0	0.0285	the alienation of the	2.0	0.019	the worker has neither rent	1.0	0.0095	fatal for the worker the lowest	1	0.0095
190	country	5.0	0.0474	his activity	4.0	0.038	to the objects	3.0	0.0285	alienation of the worker	2.0	0.019	worker has neither rent nor	1.0	0.0095	for the worker the lowest and	1	0.0095
191	dependent	5.0	0.0474	so much	4.0	0.038	the objects of	3.0	0.0285	the worker in his	2.0	0.019	has neither rent nor interest	1.0	0.0095	the worker the lowest and the	1	0.0095
192	system	5.0	0.0474	us now	4.0	0.038	production and to	3.0	0.0285	look more closely at	2.0	0.019	neither rent nor interest on	1.0	0.0095	worker the lowest and the only	1	0.0095
193	still	5.0	0.0474	a society	4.0	0.038	the activity of	3.0	0.0285	of the object of	2.0	0.019	rent nor interest on capital	1.0	0.0095	the lowest and the only necessary	1	0.0095
194	mind	5.0	0.0474	the service	4.0	0.038	does not belong	3.0	0.0285	means for the physical	2.0	0.019	nor interest on capital to	1.0	0.0095	lowest and the only necessary wage	1	0.0095
195	misery	5.0	0.0474	condition of	4.0	0.038	not belong to	3.0	0.0285	for the physical subsistence	2.0	0.019	interest on capital to supplement	1.0	0.0095	and the only necessary wage rate	1	0.0095
196	economist	5.0	0.0474	the result	4.0	0.038	a means to	3.0	0.0285	the physical subsistence of	2.0	0.019	on capital to supplement his	1.0	0.0095	the only necessary wage rate is	1	0.0095
197	theory	5.0	0.0474	worker becomes	4.0	0.038	in the fact	3.0	0.0285	physical subsistence of the	2.0	0.019	capital to supplement his industrial	1.0	0.0095	only necessary wage rate is that	1	0.0095
198	actual	5.0	0.0474	dependent on	4.0	0.038	the relation to	3.0	0.0285	thus the more the	2.0	0.019	to supplement his industrial income	1.0	0.0095	necessary wage rate is that providing	1	0.0095
199	everything	5.0	0.0474	a machine	4.0	0.038	his own activity	3.0	0.0285	more and more ceases	2.0	0.019	supplement his industrial income hence	1.0	0.0095	wage rate is that providing for	1	0.0095
200	far	5.0	0.0474	becomes an	4.0	0.038	activity as an	3.0	0.0285	and more ceases to	2.0	0.019	his industrial income hence the	1.0	0.0095	rate is that providing for the	1	0.0095
201	children	5.0	0.0474	wages and	4.0	0.038	not belonging to	3.0	0.0285	more ceases to be	2.0	0.019	industrial income hence the intensity	1.0	0.0095	is that providing for the subsistence	1	0.0095
202	economists	5.0	0.0474	worker as	4.0	0.038	belonging to him	3.0	0.0285	means of life and	2.0	0.019	income hence the intensity of	1.0	0.0095	that providing for the subsistence of	1	0.0095
203	stands	5.0	0.0474	as something	4.0	0.038	as an activity	3.0	0.0285	estrangement of the worker	2.0	0.019	hence the intensity of the	1.0	0.0095	providing for the subsistence of the	1	0.0095
204	opposed	5.0	0.0474	of industry	4.0	0.038	independent of him	3.0	0.0285	in the nature of	2.0	0.019	the intensity of the competition	1.0	0.0095	for the subsistence of the worker	1	0.0095
205	together	5.0	0.0474	therefore the	4.0	0.038	man is a	3.0	0.0285	the worker to the	2.0	0.019	intensity of the competition among	1.0	0.0095	the subsistence of the worker for	1	0.0095
206	say	5.0	0.0474	of work	4.0	0.038	is a species	3.0	0.0285	the worker to production	2.0	0.019	of the competition among the	1.0	0.0095	subsistence of the worker for the	1	0.0095
207	person	5.0	0.0474	labour to	4.0	0.038	that man s	3.0	0.0285	the estrangement the alienation	2.0	0.019	the competition among the workers	1.0	0.0095	of the worker for the duration	1	0.0095
208	category	5.0	0.0474	price of	4.0	0.038	its life activity	3.0	0.0285	act of production within	2.0	0.019	among the workers thus only	1.0	0.0095	the worker for the duration of	1	0.0095
209	average	5.0	0.0474	political economist	4.0	0.038	life activity it	3.0	0.0285	of production within the	2.0	0.019	the workers thus only for	1.0	0.0095	worker for the duration of his	1	0.0095
210	question	5.0	0.0474	tells us	4.0	0.038	with the standard	3.0	0.0285	object of labor is	2.0	0.019	workers thus only for the	1.0	0.0095	for the duration of his work	1	0.0095
211	english	5.0	0.0474	us that	4.0	0.038	is estranged from	3.0	0.0285	it does not belong	2.0	0.019	thus only for the workers	1.0	0.0095	the duration of his work and	1	0.0095
212	cotton	5.0	0.0474	same time	4.0	0.038	estrangement of man	3.0	0.0285	physical and mental energy	2.0	0.019	only for the workers is	1.0	0.0095	duration of his work and as	1	0.0095
213	indeed	5.0	0.0474	product as	4.0	0.038	man s relation	3.0	0.0285	the fact that it	2.0	0.019	for the workers is the	1.0	0.0095	of his work and as much	1	0.0095
214	development	5.0	0.0474	a third	4.0	0.038	s relation to	3.0	0.0285	the worker s activity	2.0	0.019	the workers is the separation	1.0	0.0095	his work and as much more	1	0.0095
215	independent	5.0	0.0474	opposed to	4.0	0.038	his labor and	3.0	0.0285	the loss of his	2.0	0.019	workers is the separation of	1.0	0.0095	work and as much more as	1	0.0095
216	exchange	5.0	0.0474	in relation	4.0	0.038	if the product	3.0	0.0285	we have considered the	2.0	0.019	is the separation of capital	1.0	0.0095	and as much more as is	1	0.0095
217	cause	5.0	0.0474	form of	4.0	0.038	an alien power	3.0	0.0285	the relation to the	2.0	0.019	the separation of capital landed	1.0	0.0095	as much more as is necessary	1	0.0095
218	appropriation	5.0	0.0474	the population	4.0	0.038	labor and the	3.0	0.0285	to the act of	2.0	0.019	separation of capital landed property	1.0	0.0095	much more as is necessary for	1	0.0095
219	shall	5.0	0.0474	the wage	4.0	0.038	to labor and	3.0	0.0285	his own activity as	2.0	0.019	of capital landed property and	1.0	0.0095	more as is necessary for him	1	0.0095
220	act	5.0	0.0474	in one	4.0	0.038	the emancipation of	3.0	0.0285	own activity as an	2.0	0.019	capital landed property and labour	1.0	0.0095	as is necessary for him to	1	0.0095
221	feels	5.0	0.0474	the necessary	4.0	0.038	capitalist and worker	2.0	0.019	an activity which is	2.0	0.019	landed property and labour an	1.0	0.0095	is necessary for him to support	1	0.0095
222	functions	5.0	0.0474	fact of	4.0	0.038	to the capitalist	2.0	0.019	of estranged labor to	2.0	0.019	property and labour an inevitable	1.0	0.0095	necessary for him to support a	1	0.0095
223	makes	5.0	0.0474	appears to	4.0	0.038	the capitalist can	2.0	0.019	because he treats himself	2.0	0.019	and labour an inevitable essential	1.0	0.0095	for him to support a family	1	0.0095
224	immediately	5.0	0.0474	produces the	4.0	0.038	the landowner and	2.0	0.019	he treats himself as	2.0	0.019	labour an inevitable essential and	1.0	0.0095	him to support a family and	1	0.0095
225	emancipation	5.0	0.0474	world of	4.0	0.038	landowner and the	2.0	0.019	the fact that man	2.0	0.019	an inevitable essential and detrimental	1.0	0.0095	to support a family and for	1	0.0095
226	landowner	4.0	0.0379	independent of	4.0	0.038	and the capitalist	2.0	0.019	a part of human	2.0	0.019	inevitable essential and detrimental separation	1.0	0.0095	support a family and for the	1	0.0095
227	industrial	4.0	0.0379	as estrangement	4.0	0.038	interest on capital	2.0	0.019	partly as objects of	2.0	0.019	essential and detrimental separation capital	1.0	0.0095	a family and for the race	1	0.0095
228	neither	4.0	0.0379	estrangement as	4.0	0.038	competition among the	2.0	0.019	into a means of	2.0	0.019	and detrimental separation capital and	1.0	0.0095	family and for the race of	1	0.0095
229	inevitable	4.0	0.0379	appear as	4.0	0.038	the workers thus	2.0	0.019	of the species and	2.0	0.019	detrimental separation capital and landed	1.0	0.0095	and for the race of labourers	1	0.0095
230	humanity	4.0	0.0379	the objects	4.0	0.038	separation of capital	2.0	0.019	makes his life activity	2.0	0.019	separation capital and landed property	1.0	0.0095	for the race of labourers not	1	0.0095
231	find	4.0	0.0379	external world	4.0	0.038	capital and landed	2.0	0.019	life activity it is	2.0	0.019	capital and landed property need	1.0	0.0095	the race of labourers not to	1	0.0095
232	loses	4.0	0.0379	belonging to	4.0	0.038	and landed property	2.0	0.019	he is a species	2.0	0.019	and landed property need not	1.0	0.0095	race of labourers not to die	1	0.0095
233	either	4.0	0.0379	his object	4.0	0.038	the labour of	2.0	0.019	is a conscious being	2.0	0.019	landed property need not remain	1.0	0.0095	of labourers not to die out	1	0.0095
234	particular	4.0	0.0379	relationship to	4.0	0.038	the duration of	2.0	0.019	in his work upon	2.0	0.019	property need not remain fixed	1.0	0.0095	labourers not to die out the	1	0.0095
235	accidental	4.0	0.0379	the act	4.0	0.038	as is necessary	2.0	0.019	with the standard and	2.0	0.019	need not remain fixed in	1.0	0.0095	not to die out the ordinary	1	0.0095
236	falls	4.0	0.0379	belong to	4.0	0.038	is necessary for	2.0	0.019	the standard and the	2.0	0.019	not remain fixed in this	1.0	0.0095	to die out the ordinary wage	1	0.0095
237	gain	4.0	0.0379	activity it	4.0	0.038	according to smith	2.0	0.019	man s species life	2.0	0.019	remain fixed in this abstraction	1.0	0.0095	die out the ordinary wage according	1	0.0095
238	latter	4.0	0.0379	an activity	4.0	0.038	the demand for	2.0	0.019	a means estranged labor	2.0	0.019	fixed in this abstraction as	1.0	0.0095	out the ordinary wage according to	1	0.0095
239	situation	4.0	0.0379	self estrangement	4.0	0.038	the production of	2.0	0.019	nature and his spiritual	2.0	0.019	in this abstraction as must	1.0	0.0095	the ordinary wage according to smith	1	0.0095
