id	1gram	1freq	1freqratio	2gram	2freq	2freqratio	3gram	3freq	3freqratio	4gram	4freq	4freqratio	5gram	5freq	5freqratio	6gram	6freq	6freqratio
157	superior	8.0	0.0507	make for	5.0	0.0317	in the civil	2.0	0.0127	goods and liberty as	2.0	0.0127	be any sure and legitimate	1.0	0.0063	case be divided i enter upon	1	0.0063
158	rulers	8.0	0.0507	of law	5.0	0.0317	they might be	2.0	0.0127	by the law of	2.0	0.0127	any sure and legitimate rule	1.0	0.0063	be divided i enter upon my	1	0.0063
159	condition	8.0	0.0507	of political	4.0	0.0254	a prince or	2.0	0.0127	will is always in	2.0	0.0127	sure and legitimate rule of	1.0	0.0063	divided i enter upon my task	1	0.0063
160	strength	8.0	0.0507	i shall	4.0	0.0254	prince or a	2.0	0.0127	is always in the	2.0	0.0127	and legitimate rule of administration	1.0	0.0063	i enter upon my task without	1	0.0063
161	really	8.0	0.0507	reasons for	4.0	0.0254	or a legislator	2.0	0.0127	the very nature of	2.0	0.0127	legitimate rule of administration men	1.0	0.0063	enter upon my task without proving	1	0.0063
162	fundamental	8.0	0.0507	master of	4.0	0.0254	the first book	2.0	0.0127	so that the sovereign	2.0	0.0127	rule of administration men being	1.0	0.0063	upon my task without proving the	1	0.0063
163	principle	8.0	0.0507	can make	4.0	0.0254	born free and	2.0	0.0127	in that case the	2.0	0.0127	of administration men being taken	1.0	0.0063	my task without proving the importance	1	0.0063
164	moral	8.0	0.0507	force and	4.0	0.0254	the master of	2.0	0.0127	such a case the	2.0	0.0127	administration men being taken as	1.0	0.0063	task without proving the importance of	1	0.0063
165	word	8.0	0.0507	compelled to	4.0	0.0254	do not know	2.0	0.0127	preservation of the state	2.0	0.0127	men being taken as they	1.0	0.0063	without proving the importance of the	1	0.0063
166	form	8.0	0.0507	order is	4.0	0.0254	not know what	2.0	0.0127	laws since they are	2.0	0.0127	being taken as they are	1.0	0.0063	proving the importance of the subject	1	0.0063
167	name	8.0	0.0507	nature and	4.0	0.0254	can make it	2.0	0.0127	subject to the laws	2.0	0.0127	taken as they are and	1.0	0.0063	the importance of the subject i	1	0.0063
168	necessary	8.0	0.0507	therefore be	4.0	0.0254	i can answer	2.0	0.0127	know what it wills	2.0	0.0127	as they are and laws	1.0	0.0063	importance of the subject i shall	1	0.0063
169	death	8.0	0.0507	the family	4.0	0.0254	force and the	2.0	0.0127	the legislator is the	2.0	0.0127	they are and laws as	1.0	0.0063	of the subject i shall be	1	0.0063
170	resources	8.0	0.0507	the children	4.0	0.0254	is compelled to	2.0	0.0127	it may be said	2.0	0.0127	are and laws as they	1.0	0.0063	the subject i shall be asked	1	0.0063
171	often	8.0	0.0507	their preservation	4.0	0.0254	soon as it	2.0	0.0127	may be said that	2.0	0.0127	and laws as they might	1.0	0.0063	subject i shall be asked if	1	0.0063
172	impossible	8.0	0.0507	the natural	4.0	0.0254	the same right	2.0	0.0127	by reason of his	2.0	0.0127	laws as they might be	1.0	0.0063	i shall be asked if i	1	0.0063
173	already	8.0	0.0507	the care	4.0	0.0254	same right as	2.0	0.0127	command over the laws	2.0	0.0127	as they might be in	1.0	0.0063	shall be asked if i am	1	0.0063
174	institutions	8.0	0.0507	of man	4.0	0.0254	took it away	2.0	0.0127	constitution of the state	2.0	0.0127	they might be in this	1.0	0.0063	be asked if i am a	1	0.0063
175	least	7.0	0.0444	state the	4.0	0.0254	right which is	2.0	0.0127	the constitution of a	2.0	0.0127	might be in this inquiry	1.0	0.0063	asked if i am a prince	1	0.0063
176	book	7.0	0.0444	the peoples	4.0	0.0254	is the basis	2.0	0.0127	constitution of a state	2.0	0.0127	be in this inquiry i	1.0	0.0063	if i am a prince or	1	0.0063
177	mean	7.0	0.0444	whether the	4.0	0.0254	one that is	2.0	0.0127	which none the less	2.0	0.0127	in this inquiry i shall	1.0	0.0063	i am a prince or a	1	0.0063
178	administration	7.0	0.0444	human race	4.0	0.0254	attached to the	2.0	0.0127	of the inhabitants and	2.0	0.0127	this inquiry i shall endeavour	1.0	0.0063	am a prince or a legislator	1	0.0063
179	prince	7.0	0.0444	seems to	4.0	0.0254	for their preservation	2.0	0.0127	soon gives rise to	2.0	0.0127	inquiry i shall endeavour always	1.0	0.0063	a prince or a legislator to	1	0.0063
180	time	7.0	0.0444	of men	4.0	0.0254	soon as this	2.0	0.0127	gives rise to wars	2.0	0.0127	i shall endeavour always to	1.0	0.0063	prince or a legislator to write	1	0.0063
181	peace	7.0	0.0444	that men	4.0	0.0254	released from the	2.0	0.0127	rise to wars of	2.0	0.0127	shall endeavour always to unite	1.0	0.0063	or a legislator to write on	1	0.0063
182	slave	7.0	0.0444	the cause	4.0	0.0254	the father and	2.0	0.0127	depends on its neighbours	2.0	0.0127	endeavour always to unite what	1.0	0.0063	a legislator to write on politics	1	0.0063
183	took	7.0	0.0444	of one	4.0	0.0254	father and the	2.0	0.0127	on the other hand	2.0	0.0127	always to unite what right	1.0	0.0063	legislator to write on politics i	1	0.0063
184	conventions	7.0	0.0444	see what	4.0	0.0254	from the nature	2.0	0.0127	or if it makes	2.0	0.0127	to unite what right sanctions	1.0	0.0063	to write on politics i answer	1	0.0063
185	children	7.0	0.0444	kind of	4.0	0.0254	nature of man	2.0	0.0127	if it makes for	2.0	0.0127	unite what right sanctions with	1.0	0.0063	write on politics i answer that	1	0.0063
186	father	7.0	0.0444	obligation to	4.0	0.0254	owes to himself	2.0	0.0127	xlv xlviii 1 the	1.0	0.0063	what right sanctions with what	1.0	0.0063	on politics i answer that i	1	0.0063
187	alienate	7.0	0.0444	give it	4.0	0.0254	years of discretion	2.0	0.0127	xlviii 1 the social	1.0	0.0063	right sanctions with what is	1.0	0.0063	politics i answer that i am	1	0.0063
188	established	7.0	0.0444	let us	4.0	0.0254	sole judge of	2.0	0.0127	1 the social contract	1.0	0.0063	sanctions with what is prescribed	1.0	0.0063	i answer that i am neither	1	0.0063
189	governed	7.0	0.0444	that case	4.0	0.0254	judge of the	2.0	0.0127	the social contract or	1.0	0.0063	with what is prescribed by	1.0	0.0063	answer that i am neither and	1	0.0063
190	according	7.0	0.0444	man has	4.0	0.0254	means of preserving	2.0	0.0127	social contract or principles	1.0	0.0063	what is prescribed by interest	1.0	0.0063	that i am neither and that	1	0.0063
191	belongs	7.0	0.0444	a whole	4.0	0.0254	the state the	2.0	0.0127	contract or principles of	1.0	0.0063	is prescribed by interest in	1.0	0.0063	i am neither and that is	1	0.0063
192	effect	7.0	0.0444	whole people	4.0	0.0254	the peoples under	2.0	0.0127	or principles of political	1.0	0.0063	prescribed by interest in order	1.0	0.0063	am neither and that is why	1	0.0063
193	cause	7.0	0.0444	to say	4.0	0.0254	1 it would	2.0	0.0127	principles of political right	1.0	0.0063	by interest in order that	1.0	0.0063	neither and that is why i	1	0.0063
194	strongest	7.0	0.0444	gives himself	4.0	0.0254	then according to	2.0	0.0127	of political right fœderis	1.0	0.0063	interest in order that justice	1.0	0.0063	so if i were a prince	1	0.0063
195	powers	7.0	0.0444	contrary to	4.0	0.0254	according to grotius	2.0	0.0127	political right fœderis æquas	1.0	0.0063	in order that justice and	1.0	0.0063	if i were a prince or	1	0.0063
196	bound	7.0	0.0444	in every	4.0	0.0254	a hundred men	2.0	0.0127	right fœderis æquas dicamus	1.0	0.0063	order that justice and utility	1.0	0.0063	i were a prince or a	1	0.0063
197	lay	7.0	0.0444	the government	4.0	0.0254	he seems to	2.0	0.0127	fœderis æquas dicamus leges	1.0	0.0063	that justice and utility may	1.0	0.0063	were a prince or a legislator	1	0.0063
198	position	7.0	0.0444	clear that	4.0	0.0254	for the purpose	2.0	0.0127	æquas dicamus leges vergil	1.0	0.0063	justice and utility may in	1.0	0.0063	a prince or a legislator i	1	0.0063
199	acts	7.0	0.0444	of slavery	4.0	0.0254	the purpose of	2.0	0.0127	dicamus leges vergil æneid	1.0	0.0063	and utility may in no	1.0	0.0063	prince or a legislator i should	1	0.0063
200	absolute	7.0	0.0444	the principles	4.0	0.0254	of a nature	2.0	0.0127	leges vergil æneid xi	1.0	0.0063	utility may in no case	1.0	0.0063	or a legislator i should not	1	0.0063
201	kill	7.0	0.0444	man and	4.0	0.0254	a nature superior	2.0	0.0127	vergil æneid xi 2	1.0	0.0063	may in no case be	1.0	0.0063	a legislator i should not waste	1	0.0063
202	exist	7.0	0.0444	conformity with	4.0	0.0254	nature superior to	2.0	0.0127	æneid xi 2 3	1.0	0.0063	in no case be divided	1.0	0.0063	legislator i should not waste time	1	0.0063
203	enemy	7.0	0.0444	the prince	4.0	0.0254	superior to that	2.0	0.0127	xi 2 3 foreword	1.0	0.0063	no case be divided i	1.0	0.0063	i should not waste time in	1	0.0063
204	take	7.0	0.0444	an enemy	4.0	0.0254	born for slavery	2.0	0.0127	2 3 foreword this	1.0	0.0063	case be divided i enter	1.0	0.0063	should not waste time in saying	1	0.0063
205	go	7.0	0.0444	one has	4.0	0.0254	that every man	2.0	0.0127	3 foreword this little	1.0	0.0063	be divided i enter upon	1.0	0.0063	not waste time in saying what	1	0.0063
206	association	7.0	0.0444	give the	4.0	0.0254	one of these	2.0	0.0127	foreword this little treatise	1.0	0.0063	divided i enter upon my	1.0	0.0063	waste time in saying what wants	1	0.0063
207	community	7.0	0.0444	a convention	4.0	0.0254	king of the	2.0	0.0127	this little treatise is	1.0	0.0063	i enter upon my task	1.0	0.0063	time in saying what wants doing	1	0.0063
208	undertakings	7.0	0.0444	the question	4.0	0.0254	in any case	2.0	0.0127	little treatise is part	1.0	0.0063	enter upon my task without	1.0	0.0063	in saying what wants doing i	1	0.0063
209	bind	7.0	0.0444	always be	4.0	0.0254	enough to be	2.0	0.0127	treatise is part of	1.0	0.0063	upon my task without proving	1.0	0.0063	saying what wants doing i should	1	0.0063
210	able	7.0	0.0444	keep it	4.0	0.0254	i fail to	2.0	0.0127	is part of a	1.0	0.0063	my task without proving the	1.0	0.0063	what wants doing i should do	1	0.0063
211	speak	7.0	0.0444	people for	4.0	0.0254	fail to see	2.0	0.0127	part of a longer	1.0	0.0063	task without proving the importance	1.0	0.0063	wants doing i should do it	1	0.0063
212	territory	7.0	0.0444	men who	4.0	0.0254	to see what	2.0	0.0127	of a longer work	1.0	0.0063	without proving the importance of	1.0	0.0063	i should do it or hold	1	0.0063
213	agreement	7.0	0.0444	at least	4.0	0.0254	yield to force	2.0	0.0127	a longer work which	1.0	0.0063	proving the importance of the	1.0	0.0063	should do it or hold my	1	0.0063
214	work	6.0	0.038	the force	4.0	0.0254	for a moment	2.0	0.0127	longer work which i	1.0	0.0063	the importance of the subject	1.0	0.0063	do it or hold my peace	1	0.0063
215	think	6.0	0.038	and liberty	4.0	0.0254	so called right	2.0	0.0127	work which i began	1.0	0.0063	importance of the subject i	1.0	0.0063	it or hold my peace as	1	0.0063
216	come	6.0	0.038	the fundamental	4.0	0.0254	i maintain that	2.0	0.0127	which i began years	1.0	0.0063	of the subject i shall	1.0	0.0063	or hold my peace as i	1	0.0063
217	compelled	6.0	0.038	the union	4.0	0.0254	greater than the	2.0	0.0127	i began years ago	1.0	0.0063	the subject i shall be	1.0	0.0063	hold my peace as i was	1	0.0063
218	societies	6.0	0.038	the preservation	4.0	0.0254	to become the	2.0	0.0127	began years ago without	1.0	0.0063	subject i shall be asked	1.0	0.0063	my peace as i was born	1	0.0063
219	remain	6.0	0.038	preservation of	4.0	0.0254	is no need	2.0	0.0127	years ago without realising	1.0	0.0063	i shall be asked if	1.0	0.0063	peace as i was born a	1	0.0063
220	advantage	6.0	0.038	in common	4.0	0.0254	no need to	2.0	0.0127	ago without realising my	1.0	0.0063	shall be asked if i	1.0	0.0063	as i was born a citizen	1	0.0063
221	seems	6.0	0.038	we may	4.0	0.0254	comes from god	2.0	0.0127	without realising my limitations	1.0	0.0063	be asked if i am	1.0	0.0063	i was born a citizen of	1	0.0063
222	e	6.0	0.038	one is	4.0	0.0254	even if i	2.0	0.0127	realising my limitations and	1.0	0.0063	asked if i am a	1.0	0.0063	was born a citizen of a	1	0.0063
223	kings	6.0	0.038	made to	4.0	0.0254	give it up	2.0	0.0127	my limitations and long	1.0	0.0063	if i am a prince	1.0	0.0063	born a citizen of a free	1	0.0063
224	world	6.0	0.038	body of	4.0	0.0254	right and that	2.0	0.0127	limitations and long since	1.0	0.0063	i am a prince or	1.0	0.0063	a citizen of a free state	1	0.0063
225	wars	6.0	0.038	can never	4.0	0.0254	man has a	2.0	0.0127	and long since abandoned	1.0	0.0063	am a prince or a	1.0	0.0063	citizen of a free state and	1	0.0063
226	forced	6.0	0.038	impossible to	4.0	0.0254	creates no right	2.0	0.0127	long since abandoned of	1.0	0.0063	prince or a legislator to	1.0	0.0063	of a free state and a	1	0.0063
227	comes	6.0	0.038	impossible for	4.0	0.0254	says grotius can	2.0	0.0127	since abandoned of the	1.0	0.0063	or a legislator to write	1.0	0.0063	a free state and a member	1	0.0063
228	let	6.0	0.038	wish to	4.0	0.0254	his liberty and	2.0	0.0127	abandoned of the various	1.0	0.0063	a legislator to write on	1.0	0.0063	free state and a member of	1	0.0063
229	persons	6.0	0.038	later on	4.0	0.0254	the slave of	2.0	0.0127	of the various fragments	1.0	0.0063	legislator to write on politics	1.0	0.0063	state and a member of the	1	0.0063
230	enjoy	6.0	0.038	each citizen	4.0	0.0254	a whole people	2.0	0.0127	the various fragments that	1.0	0.0063	to write on politics i	1.0	0.0063	and a member of the sovereign	1	0.0063
231	found	6.0	0.038	he ought	4.0	0.0254	does not give	2.0	0.0127	various fragments that might	1.0	0.0063	write on politics i answer	1.0	0.0063	a member of the sovereign i	1	0.0063
232	turn	6.0	0.038	so much	4.0	0.0254	for his subsistence	2.0	0.0127	fragments that might have	1.0	0.0063	on politics i answer that	1.0	0.0063	member of the sovereign i feel	1	0.0063
233	absurd	6.0	0.038	the means	4.0	0.0254	to preserve it	2.0	0.0127	that might have been	1.0	0.0063	politics i answer that i	1.0	0.0063	of the sovereign i feel that	1	0.0063
234	relations	6.0	0.038	the inhabitants	4.0	0.0254	will be said	2.0	0.0127	might have been extracted	1.0	0.0063	i answer that i am	1.0	0.0063	the sovereign i feel that however	1	0.0063
235	things	6.0	0.038	set up	4.0	0.0254	said that the	2.0	0.0127	have been extracted from	1.0	0.0063	answer that i am neither	1.0	0.0063	sovereign i feel that however feeble	1	0.0063
236	private	6.0	0.038	of particular	4.0	0.0254	do they gain	2.0	0.0127	been extracted from what	1.0	0.0063	that i am neither and	1.0	0.0063	i feel that however feeble the	1	0.0063
237	whose	6.0	0.038	the particular	4.0	0.0254	they gain if	2.0	0.0127	extracted from what i	1.0	0.0063	i am neither and that	1.0	0.0063	feel that however feeble the influence	1	0.0063
238	multitude	6.0	0.038	what makes	4.0	0.0254	gain if the	2.0	0.0127	from what i wrote	1.0	0.0063	am neither and that is	1.0	0.0063	that however feeble the influence my	1	0.0063
239	true	6.0	0.038	another and	4.0	0.0254	is one of	2.0	0.0127	what i wrote this	1.0	0.0063	neither and that is why	1.0	0.0063	however feeble the influence my voice	1	0.0063
240	wish	6.0	0.038	wills the	4.0	0.0254	that enough to	2.0	0.0127	i wrote this is	1.0	0.0063	if i were a prince	1.0	0.0063	feeble the influence my voice can	1	0.0063
241	existence	6.0	0.038	the judge	4.0	0.0254	is absurd and	2.0	0.0127	wrote this is the	1.0	0.0063	i were a prince or	1.0	0.0063	the influence my voice can have	1	0.0063
242	forces	6.0	0.038	is made	4.0	0.0254	such an act	2.0	0.0127	is the most considerable	1.0	0.0063	were a prince or a	1.0	0.0063	influence my voice can have on	1	0.0063
243	respect	6.0	0.038	the end	4.0	0.0254	is null and	2.0	0.0127	the most considerable and	1.0	0.0063	prince or a legislator i	1.0	0.0063	my voice can have on public	1	0.0063
244	end	6.0	0.038	law and	4.0	0.0254	from the mere	2.0	0.0127	most considerable and i	1.0	0.0063	or a legislator i should	1.0	0.0063	voice can have on public affairs	1	0.0063
245	important	6.0	0.038	this relation	4.0	0.0254	the mere fact	2.0	0.0127	considerable and i think	1.0	0.0063	a legislator i should not	1.0	0.0063	can have on public affairs the	1	0.0063
246	small	6.0	0.038	laws which	4.0	0.0254	mere fact that	2.0	0.0127	and i think the	1.0	0.0063	legislator i should not waste	1.0	0.0063	have on public affairs the right	1	0.0063
247	however	5.0	0.0317	constitution of	4.0	0.0254	and no one	2.0	0.0127	i think the least	1.0	0.0063	i should not waste time	1.0	0.0063	on public affairs the right of	1	0.0063
248	duty	5.0	0.0317	the constitution	4.0	0.0254	no one but	2.0	0.0127	think the least unworthy	1.0	0.0063	should not waste time in	1.0	0.0063	public affairs the right of voting	1	0.0063
249	remains	5.0	0.0317	principles of	3.0	0.019	right to dispose	2.0	0.0127	the least unworthy of	1.0	0.0063	not waste time in saying	1.0	0.0063	affairs the right of voting on	1	0.0063
250	basis	5.0	0.0317	they might	3.0	0.019	to dispose of	2.0	0.0127	least unworthy of being	1.0	0.0063	waste time in saying what	1.0	0.0063	the right of voting on them	1	0.0063
251	family	5.0	0.0317	to unite	3.0	0.019	contrary to the	2.0	0.0127	unworthy of being offered	1.0	0.0063	time in saying what wants	1.0	0.0063	right of voting on them makes	1	0.0063
252	united	5.0	0.0317	order that	3.0	0.019	of nature and	2.0	0.0127	of being offered to	1.0	0.0063	in saying what wants doing	1.0	0.0063	of voting on them makes it	1	0.0063
253	equal	5.0	0.0317	a legislator	3.0	0.019	the people should	2.0	0.0127	being offered to the	1.0	0.0063	saying what wants doing i	1.0	0.0063	voting on them makes it my	1	0.0063
254	difference	5.0	0.0317	a citizen	3.0	0.019	in a position	2.0	0.0127	offered to the public	1.0	0.0063	what wants doing i should	1.0	0.0063	on them makes it my duty	1	0.0063
255	establish	5.0	0.0317	the influence	3.0	0.019	a position to	2.0	0.0127	to the public the	1.0	0.0063	wants doing i should do	1.0	0.0063	them makes it my duty to	1	0.0063
